Iron_steel,Olefin,Methanol,Ammonia
13785.81,12055.68,749.34,1142.93
13739.47,12038.21,748.25,1141.27
13719.89,12011.18,746.57,1138.71
13635.83,11993.36,745.46,1137.02
13592.52,11967.26,743.84,1134.55
13600.34,11946.33,742.54,1132.56
13597.33,11964.8,743.69,1134.31
13540.89,11941.12,742.21,1132.07
13538.32,11947.73,742.63,1132.7
13531.5,11930.14,741.53,1131.03
13559.18,11921.74,741.01,1130.23
13523.0,11926.42,741.3,1130.68
13534.05,11951.1,742.84,1133.02
13535.13,11920.04,740.9,1130.07
13494.88,11910.29,740.3,1129.15
13488.5,11886.68,738.83,1126.91
13441.34,11860.74,737.22,1124.45
13387.93,11835.11,735.63,1122.02
13314.72,11817.05,734.5,1120.31
13222.4,11776.04,731.95,1116.42
13116.1,11735.59,729.44,1112.58
13044.22,11646.39,723.9,1104.13
12863.33,11615.35,721.97,1101.18
12656.39,11493.93,714.42,1089.67
12443.04,11352.53,705.63,1076.27
12323.9,11317.93,703.48,1072.99
12322.33,11307.62,702.84,1072.01
12354.91,11326.66,704.02,1073.82
12345.43,11300.66,702.41,1071.35
12313.12,11302.01,702.49,1071.48
12339.44,11319.55,703.58,1073.14
12337.97,11349.71,705.46,1076.0
12416.97,11361.98,706.22,1077.16
12458.59,11384.16,707.6,1079.27
12429.14,11380.2,707.35,1078.89
12453.39,11393.51,708.18,1080.15
12435.95,11379.29,707.29,1078.8
12426.61,11359.63,706.07,1076.94
12358.21,11319.56,703.58,1073.14
12362.61,11315.73,703.34,1072.78
12327.51,11317.53,703.46,1072.95
12314.89,11302.64,702.53,1071.54
12355.61,11330.88,704.28,1074.22
12357.05,11335.17,704.55,1074.62
12435.71,11365.08,706.41,1077.46
12467.4,11428.14,710.33,1083.44
12586.61,11425.69,710.18,1083.2
12668.45,11482.64,713.72,1088.6
12809.57,11571.1,719.22,1096.99
12997.45,11653.16,724.32,1104.77
13140.52,11744.94,730.02,1113.47
13319.36,11827.63,735.16,1121.31
13556.28,11931.97,741.65,1131.2
13749.96,12031.05,747.8,1140.59
13912.41,12125.78,753.69,1149.57
14090.03,12187.42,757.52,1155.42
14230.38,12276.42,763.06,1163.86
14416.94,12359.56,768.22,1171.74
14519.58,12403.79,770.97,1175.93
14661.22,12464.52,774.75,1181.69
14741.61,12521.22,778.27,1187.06
14769.53,12551.99,780.18,1189.98
14801.59,12572.97,781.49,1191.97
14816.73,12593.71,782.78,1193.94
14839.04,12599.81,783.16,1194.52
14830.5,12568.93,781.24,1191.59
14855.45,12583.52,782.14,1192.97
14809.11,12594.4,782.82,1194.0
14796.39,12586.64,782.34,1193.27
14813.71,12570.98,781.36,1191.78
14854.91,12571.26,781.38,1191.81
14831.52,12581.88,782.04,1192.82
14852.96,12585.43,782.26,1193.15
14840.54,12589.62,782.52,1193.55
14884.42,12629.77,785.02,1197.36
14850.07,12619.1,784.36,1196.34
14883.97,12620.76,784.46,1196.5
14903.69,12623.54,784.63,1196.77
14923.76,12627.62,784.89,1197.15
14902.04,12620.84,784.46,1196.51
14870.89,12620.05,784.41,1196.43
14830.38,12604.15,783.43,1194.93
14832.66,12568.34,781.2,1191.53
14778.69,12556.51,780.47,1190.41
14740.87,12524.54,778.48,1187.38
14633.71,12504.91,777.26,1185.52
14566.34,12473.33,775.3,1182.52
14554.19,12411.12,771.43,1176.63
14453.77,12394.29,770.38,1175.03
14359.94,12334.95,766.69,1169.41
14271.06,12305.98,764.89,1166.66
14171.95,12244.45,761.07,1160.83
14060.38,12224.06,759.8,1158.89
13997.67,12153.67,755.43,1152.22
13925.08,12124.12,753.59,1149.42
13828.52,12073.26,750.43,1144.6
13769.61,12051.32,749.06,1142.52
13717.71,12032.17,747.87,1140.7
13677.46,12004.08,746.13,1138.04
13634.17,11992.26,745.39,1136.92
13616.34,11956.2,743.15,1133.5
13576.79,11961.29,743.47,1133.98
13551.04,11945.03,742.46,1132.44
13569.16,11940.5,742.18,1132.01
13585.7,11932.03,741.65,1131.21
13529.2,11919.03,740.84,1129.98
13573.71,11959.95,743.39,1133.85
13584.96,11927.82,741.39,1130.81
13554.81,11919.65,740.88,1130.03
13517.25,11919.83,740.89,1130.05
13511.79,11919.74,740.89,1130.04
13454.34,11900.99,739.72,1128.26
13418.67,11853.55,736.77,1123.77
13348.48,11846.87,736.36,1123.13
13293.15,11815.27,734.39,1120.14
13229.75,11805.77,733.8,1119.24
13142.5,11728.27,728.99,1111.89
12972.63,11638.95,723.43,1103.42
12886.92,11592.67,720.56,1099.03
12666.95,11503.75,715.03,1090.6
12387.22,11358.02,705.97,1076.79
12341.67,11304.83,702.67,1071.75
12350.24,11333.26,704.43,1074.44
12313.46,11322.54,703.77,1073.42
12347.77,11318.47,703.51,1073.04
12326.95,11313.04,703.18,1072.52
12319.79,11303.87,702.61,1071.65
12364.38,11344.43,705.13,1075.5
12435.77,11361.4,706.18,1077.11
12453.05,11383.91,707.58,1079.24
12473.26,11366.82,706.52,1077.62
12462.08,11372.61,706.88,1078.17
12404.31,11385.09,707.65,1079.35
12364.33,11342.07,704.98,1075.28
12355.87,11329.62,704.21,1074.1
12318.12,11321.19,703.68,1073.3
12327.88,11318.76,703.53,1073.07
12296.62,11299.49,702.33,1071.24
12365.43,11328.32,704.13,1073.97
12356.45,11336.71,704.65,1074.77
12416.59,11366.05,706.47,1077.55
12480.63,11402.25,708.72,1080.98
12626.18,11461.96,712.43,1086.64
12708.43,11504.08,715.05,1090.64
12818.03,11582.11,719.9,1098.03
13011.34,11658.91,724.67,1105.31
13176.57,11743.85,729.95,1113.37
13335.7,11831.03,735.37,1121.63
13539.56,11942.6,742.31,1132.21
13765.51,12029.5,747.71,1140.45
13907.77,12121.43,753.42,1149.16
14090.47,12217.98,759.42,1158.32
14257.04,12278.04,763.16,1164.01
14386.03,12359.61,768.23,1171.74
14512.4,12440.71,773.27,1179.43
14596.41,12487.11,776.15,1183.83
14712.4,12550.61,780.1,1189.85
14798.24,12569.2,781.25,1191.61
14797.96,12573.8,781.54,1192.05
14832.87,12574.28,781.57,1192.09
14820.7,12583.85,782.16,1193.0
14815.07,12591.51,782.64,1193.73
14850.21,12576.27,781.69,1192.28
14831.83,12577.02,781.74,1192.36
14836.2,12575.72,781.66,1192.23
14841.3,12580.13,781.93,1192.65
14867.82,12585.56,782.27,1193.16
14871.43,12595.66,782.9,1194.12
14856.73,12587.37,782.38,1193.34
14880.37,12613.93,784.03,1195.85
14907.77,12618.06,784.29,1196.25
14913.89,12606.39,783.57,1195.14
14907.83,12617.4,784.25,1196.18
14903.21,12635.2,785.36,1197.87
14896.72,12616.74,784.21,1196.12
14910.62,12617.27,784.24,1196.17
14856.01,12611.44,783.88,1195.62
14862.93,12595.74,782.9,1194.13
14824.85,12583.5,782.14,1192.97
14789.61,12564.68,780.97,1191.19
14734.85,12542.76,779.61,1189.11
14654.26,12504.39,777.23,1185.47
14613.04,12477.55,775.56,1182.92
14515.39,12416.25,771.75,1177.11
14423.88,12401.37,770.82,1175.7
14345.95,12349.36,767.59,1170.77
14266.02,12286.38,763.67,1164.8
14175.54,12251.46,761.5,1161.49
14113.42,12204.28,758.57,1157.02
14005.13,12179.03,757.0,1154.62
13928.82,12122.99,753.52,1149.31
13868.56,12088.35,751.37,1146.03
13768.12,12057.33,749.44,1143.09
13696.04,12046.34,748.76,1142.04
13700.76,11999.75,745.86,1137.63
13653.61,12019.61,747.09,1139.51
13630.04,11967.92,743.88,1134.61
13590.99,11941.56,742.24,1132.11
13531.7,11944.5,742.42,1132.39
13567.87,11969.81,744.0,1134.79
13581.6,11951.94,742.89,1133.09
13569.71,11923.0,741.09,1130.35
13572.35,11936.53,741.93,1131.63
13582.58,11933.14,741.72,1131.31
13514.54,11930.63,741.56,1131.07
13523.2,11931.38,741.61,1131.15
13496.5,11916.06,740.66,1129.69
13468.33,11894.72,739.33,1127.67
13403.55,11861.47,737.26,1124.52
13379.3,11828.22,735.2,1121.37
13267.92,11834.53,735.59,1121.96
13237.68,11759.11,730.9,1114.81
13142.44,11733.99,729.34,1112.43
13025.89,11657.69,724.6,1105.2
12894.61,11610.44,721.66,1100.72
12660.55,11502.36,714.94,1090.47
12414.96,11345.57,705.2,1075.61
12332.55,11330.47,704.26,1074.18
12296.8,11291.73,701.85,1070.5
12292.05,11291.86,701.86,1070.52
12324.78,11264.41,700.15,1067.91
12273.11,11267.47,700.34,1068.2
12277.24,11267.35,700.34,1068.19
12113.12,11007.32,684.17,1043.54
11990.73,10722.09,666.44,1016.5
11777.41,10418.34,647.56,987.7
11601.77,10142.73,630.43,961.57
11476.55,9925.51,616.93,940.98
11382.88,9735.87,605.14,923.0
11292.59,9597.64,596.55,909.9
11216.64,9488.9,589.79,899.59
11151.48,9406.2,584.65,891.75
11114.25,9336.11,580.3,885.1
11075.34,9283.48,577.03,880.11
11047.26,9227.43,573.54,874.8
11050.52,9235.02,574.01,875.52
11045.35,9237.02,574.14,875.71
11067.44,9235.68,574.06,875.58
11061.77,9253.24,575.15,877.25
11061.17,9265.33,575.9,878.39
11077.35,9285.22,577.13,880.28
11094.75,9301.62,578.15,881.83
11140.46,9343.72,580.77,885.82
11121.81,9359.71,581.76,887.34
11137.79,9382.24,583.16,889.48
11181.79,9404.93,584.57,891.63
11133.94,9410.87,584.94,892.19
11183.38,9416.41,585.29,892.72
11186.83,9441.58,586.85,895.1
11196.95,9452.08,587.51,896.1
11209.07,9437.63,586.61,894.73
11209.37,9466.86,588.42,897.5
11195.37,9469.76,588.6,897.77
11177.93,9487.76,589.72,899.48
11233.92,9500.18,590.5,900.66
11213.6,9497.06,590.3,900.36
11220.21,9518.14,591.61,902.36
11217.72,9513.07,591.3,901.88
11246.79,9525.7,592.08,903.08
11237.33,9528.09,592.23,903.3
11212.3,9539.94,592.97,904.43
11243.56,9545.73,593.33,904.98
11215.15,9528.91,592.28,903.38
11242.22,9532.54,592.51,903.73
11227.56,9533.98,592.6,903.86
11255.58,9536.98,592.78,904.15
11251.84,9526.55,592.13,903.16
11252.6,9524.72,592.02,902.98
11217.07,9487.36,589.7,899.44
11218.02,9454.19,587.64,896.3
11195.16,9473.32,588.83,898.11
11211.22,9430.17,586.14,894.02
11143.54,9422.81,585.69,893.32
11127.31,9361.92,581.9,887.55
11108.01,9337.06,580.36,885.19
11103.13,9283.65,577.04,880.13
11065.57,9234.99,574.01,875.52
11028.6,9188.39,571.12,871.1
11009.75,9125.52,567.21,865.14
10965.74,9070.48,563.79,859.92
10908.55,9022.86,560.83,855.4
10882.14,8955.59,556.65,849.03
10859.56,8910.14,553.82,844.72
10833.51,8853.28,550.29,839.33
10806.82,8831.7,548.95,837.28
10799.94,8824.33,548.49,836.58
10754.54,8776.89,545.54,832.09
10775.24,8775.0,545.42,831.91
10747.92,8724.47,542.28,827.12
10760.02,8740.73,543.29,828.66
10752.5,8737.56,543.09,828.36
10762.03,8721.27,542.08,826.81
10726.15,8718.26,541.89,826.53
10759.44,8710.93,541.44,825.83
10753.01,8718.82,541.93,826.58
10741.58,8697.09,540.58,824.52
10729.59,8695.67,540.49,824.39
10718.36,8709.31,541.34,825.68
10729.39,8716.29,541.77,826.34
10750.72,8698.05,540.64,824.61
10742.36,8707.16,541.2,825.48
10750.84,8699.82,540.75,824.78
10744.68,8709.29,541.34,825.68
10712.43,8692.53,540.29,824.09
10733.21,8698.86,540.69,824.69
10712.45,8692.0,540.26,824.04
10712.35,8690.89,540.19,823.93
10752.11,8687.35,539.97,823.6
10701.91,8695.58,540.48,824.38
10727.34,8712.63,541.54,825.99
10738.26,8697.93,540.63,824.6
10749.97,8706.17,541.14,825.38
10731.34,8715.41,541.72,826.26
10737.82,8700.95,540.82,824.89
10719.34,8727.52,542.47,827.41
10725.56,8702.98,540.94,825.08
10715.57,8707.02,541.2,825.46
10728.06,8696.58,540.55,824.47
10747.15,8689.33,540.1,823.78
10723.94,8719.02,541.94,826.6
10734.74,8701.98,540.88,824.98
10736.92,8703.55,540.98,825.13
10743.94,8704.2,541.02,825.2
10726.92,8712.64,541.54,826.0
10750.98,8695.75,540.49,824.39
10714.33,8709.12,541.33,825.66
10742.46,8715.78,541.74,826.29
10724.54,8710.51,541.41,825.79
10718.27,8701.38,540.85,824.93
10753.86,8728.32,542.52,827.48
10738.86,8697.59,540.61,824.57
10736.83,8692.2,540.27,824.06
10739.58,8708.18,541.27,825.57
10729.88,8703.33,540.97,825.11
10725.75,8709.71,541.36,825.72
10765.37,8690.87,540.19,823.93
10739.8,8685.93,539.88,823.46
10698.04,8713.48,541.6,826.08
10739.55,8730.73,542.67,827.71
10773.1,8706.68,541.17,825.43
10733.56,8709.84,541.37,825.73
10735.83,8713.21,541.58,826.05
10742.57,8669.99,538.89,821.95
10758.25,8703.53,540.98,825.13
10741.17,8712.02,541.51,825.94
10746.88,8711.68,541.48,825.9
10734.93,8708.3,541.28,825.58
10737.96,8711.31,541.46,825.87
10716.08,8695.69,540.49,824.39
10713.98,8714.09,541.64,826.13
10708.78,8720.02,542.0,826.69
10749.2,8705.13,541.08,825.28
10729.95,8709.87,541.37,825.73
10748.41,8691.56,540.23,824.0
10724.1,8700.45,540.79,824.84
10729.96,8687.18,539.96,823.58
10733.56,8693.35,540.35,824.17
10755.62,8694.94,540.44,824.32
10767.1,8690.19,540.15,823.87
10721.26,8702.86,540.94,825.07
10750.7,8699.65,540.74,824.76
10738.51,8712.65,541.55,826.0
10728.18,8712.56,541.54,825.99
10743.09,8704.3,541.03,825.2
10706.36,8712.02,541.51,825.94
10748.36,8704.86,541.06,825.26
10744.16,8694.64,540.43,824.29
10720.16,8694.15,540.4,824.24
10751.67,8704.75,541.05,825.25
10707.77,8687.22,539.97,823.59
10743.51,8694.0,540.39,824.23
10757.4,8708.33,541.28,825.59
10708.14,8717.02,541.82,826.41
10747.43,8693.32,540.34,824.16
10737.16,8717.73,541.86,826.48
10708.48,8696.64,540.55,824.48
10720.73,8700.65,540.8,824.86
10721.1,8684.22,539.78,823.3
10742.96,8709.46,541.35,825.69
10741.83,8692.65,540.3,824.1
10703.78,8688.94,540.07,823.75
10743.29,8712.28,541.52,825.96
10732.32,8692.9,540.32,824.12
10711.55,8693.3,540.34,824.16
10739.88,8710.88,541.44,825.83
10735.18,8703.25,540.96,825.1
10712.87,8709.06,541.32,825.66
10739.68,8705.52,541.1,825.32
10726.98,8729.33,542.58,827.58
10777.24,8699.77,540.75,824.78
10754.45,8695.56,540.48,824.38
10724.98,8693.27,540.34,824.16
10731.32,8718.04,541.88,826.51
10734.36,8704.17,541.02,825.19
10704.91,8711.63,541.48,825.9
10721.48,8734.99,542.93,828.11
10765.64,8751.71,543.97,829.7
10825.45,8791.48,546.44,833.47
10810.29,8858.25,550.6,839.8
10876.64,8936.93,555.49,847.26
10937.25,9043.33,562.1,857.35
11011.42,9180.27,570.61,870.33
11112.79,9359.93,581.78,887.36
11243.63,9561.88,594.33,906.51
11397.64,9816.38,610.15,930.63
11603.98,10143.07,630.46,961.61
11844.57,10512.55,653.42,996.63
12045.04,10874.32,675.91,1030.93
12201.7,11198.91,696.08,1061.7
12301.99,11274.95,700.81,1068.91
12307.13,11305.29,702.69,1071.79
12337.49,11298.82,702.29,1071.18
12341.92,11317.45,703.45,1072.94
12328.41,11310.86,703.04,1072.32
12331.97,11332.89,704.41,1074.41
12379.22,11348.89,705.4,1075.92
12409.59,11347.5,705.32,1075.79
12425.32,11368.0,706.59,1077.73
12444.69,11366.39,706.49,1077.58
12450.82,11359.4,706.06,1076.92
12410.69,11361.71,706.2,1077.14
12396.64,11343.77,705.09,1075.44
12373.01,11325.94,703.98,1073.75
12340.25,11314.48,703.27,1072.66
12271.61,11304.48,702.64,1071.71
12332.83,11314.11,703.24,1072.63
12355.9,11305.76,702.72,1071.83
12368.18,11344.33,705.12,1075.49
12438.07,11367.18,706.54,1077.66
12483.8,11382.11,707.47,1079.07
12565.7,11434.82,710.75,1084.07
12707.04,11494.15,714.43,1089.69
12836.25,11572.14,719.28,1097.09
12971.07,11677.67,725.84,1107.09
13146.16,11762.07,731.09,1115.09
13380.9,11835.59,735.66,1122.06
13533.27,11953.0,742.95,1133.2
13717.88,12030.78,747.79,1140.57
13908.19,12126.76,753.75,1149.67
14065.06,12212.42,759.08,1157.79
14266.35,12288.17,763.79,1164.97
14422.19,12345.91,767.38,1170.44
14544.08,12434.26,772.87,1178.82
14626.78,12468.14,774.97,1182.03
14703.48,12511.17,777.65,1186.11
14772.33,12549.6,780.04,1189.76
14801.78,12560.84,780.73,1190.82
14844.06,12605.88,783.53,1195.09
14821.38,12591.69,782.65,1193.75
14823.4,12603.6,783.39,1194.87
14818.03,12586.77,782.35,1193.28
14807.59,12572.5,781.46,1191.93
14819.95,12583.15,782.12,1192.94
14804.75,12583.02,782.11,1192.92
14821.94,12591.23,782.62,1193.7
14816.31,12574.84,781.6,1192.15
14887.09,12597.88,783.04,1194.33
14881.95,12624.24,784.68,1196.83
14865.02,12621.71,784.52,1196.59
14884.49,12605.88,783.53,1195.09
14890.02,12606.39,783.57,1195.14
14914.33,12625.25,784.74,1196.93
14878.31,12616.4,784.19,1196.09
14839.28,12644.5,785.93,1198.75
14861.74,12603.05,783.36,1194.82
14829.5,12601.0,783.23,1194.63
14800.92,12561.92,780.8,1190.92
14793.3,12583.28,782.13,1192.95
14718.35,12522.89,778.38,1187.22
14664.08,12477.66,775.56,1182.94
14557.79,12450.23,773.86,1180.33
14528.5,12426.91,772.41,1178.12
14444.77,12391.93,770.24,1174.81
14331.49,12328.16,766.27,1168.76
14303.86,12285.55,763.62,1164.72
14171.86,12253.07,761.6,1161.64
14053.84,12218.87,759.48,1158.4
13981.89,12144.0,754.83,1151.3
13921.69,12115.65,753.06,1148.61
13846.98,12085.54,751.19,1145.76
13773.26,12059.65,749.58,1143.31
13705.9,12023.38,747.33,1139.87
13683.22,11993.38,745.46,1137.02
13663.04,11976.31,744.4,1135.41
13632.81,11970.28,744.03,1134.83
13610.56,11951.66,742.87,1133.07
13625.95,11944.34,742.42,1132.37
13553.98,11933.94,741.77,1131.39
13574.89,11946.56,742.55,1132.58
13552.77,11963.96,743.63,1134.23
13568.77,11938.37,742.04,1131.81
13545.22,11947.59,742.62,1132.68
13557.46,11931.89,741.64,1131.19
13519.28,11909.61,740.26,1129.08
13538.55,11907.39,740.12,1128.87
13484.96,11885.85,738.78,1126.83
13436.07,11864.92,737.48,1124.84
13366.91,11831.76,735.42,1121.7
13324.02,11793.54,733.04,1118.08
13207.97,11765.89,731.32,1115.46
13119.04,11733.89,729.33,1112.42
13042.49,11673.43,725.58,1106.69
12857.73,11616.02,722.01,1101.25
12686.51,11493.39,714.39,1089.62
12424.7,11341.48,704.94,1075.22
12355.91,11328.1,704.11,1073.95
12315.05,11315.5,703.33,1072.76
12357.14,11311.33,703.07,1072.36
12308.79,11332.57,704.39,1074.38
12323.06,11316.16,703.37,1072.82
12349.72,11344.88,705.15,1075.54
12397.07,11347.18,705.3,1075.76
12404.42,11357.28,705.93,1076.72
12416.47,11352.18,705.61,1076.23
12450.47,11349.86,705.46,1076.01
12430.47,11379.43,707.3,1078.82
12422.19,11355.07,705.79,1076.51
12391.7,11373.45,706.93,1078.25
12365.97,11346.29,705.24,1075.68
12324.21,11315.06,703.3,1072.72
12314.72,11321.41,703.7,1073.32
12339.19,11297.33,702.2,1071.04
12323.7,11311.11,703.06,1072.34
12359.62,11336.46,704.63,1074.74
12435.85,11378.52,707.25,1078.73
12467.66,11413.11,709.4,1082.01
12595.53,11439.84,711.06,1084.55
12662.22,11494.0,714.42,1089.68
12827.26,11579.45,719.73,1097.78
12992.49,11645.68,723.85,1104.06
13189.93,11746.06,730.09,1113.58
13342.68,11836.16,735.69,1122.12
13545.66,11926.78,741.32,1130.71
13717.68,12040.93,748.42,1141.53
13923.58,12140.46,754.61,1150.97
14090.03,12211.51,759.02,1157.7
14248.09,12302.43,764.67,1166.32
14432.04,12377.62,769.35,1173.45
14506.64,12428.56,772.51,1178.28
14614.63,12487.82,776.2,1183.9
14713.42,12510.11,777.58,1186.01
14774.89,12560.6,780.72,1190.8
14785.05,12566.88,781.11,1191.39
14837.65,12572.55,781.46,1191.93
14881.6,12599.46,783.13,1194.48
14839.44,12607.04,783.61,1195.2
14850.03,12582.45,782.08,1192.87
14826.95,12576.52,781.71,1192.31
14798.41,12587.68,782.4,1193.37
14834.31,12586.81,782.35,1193.28
14820.79,12582.88,782.1,1192.91
14860.68,12589.7,782.53,1193.56
14846.03,12585.26,782.25,1193.14
14859.86,12598.66,783.09,1194.41
14882.5,12606.26,783.56,1195.13
14913.42,12620.46,784.44,1196.47
14883.08,12617.56,784.26,1196.2
14926.48,12632.01,785.16,1197.57
14892.04,12618.35,784.31,1196.27
14914.89,12636.5,785.44,1197.99
14917.84,12595.39,782.88,1194.1
14832.0,12583.87,782.17,1193.0
14803.17,12561.64,780.78,1190.9
14761.21,12564.19,780.94,1191.14
14732.0,12528.61,778.73,1187.77
14645.38,12499.6,776.93,1185.01
14577.68,12478.97,775.65,1183.06
14522.13,12421.38,772.07,1177.6
14443.11,12401.35,770.82,1175.7
14339.89,12341.84,767.12,1170.06
14256.41,12282.55,763.44,1164.44
14162.84,12272.78,762.83,1163.51
14067.23,12207.85,758.79,1157.36
13993.42,12153.5,755.42,1152.2
13890.23,12113.62,752.94,1148.42
13813.96,12068.25,750.12,1144.12
13791.23,12061.74,749.71,1143.5
13718.21,12015.48,746.84,1139.12
13677.36,11982.37,744.78,1135.98
13623.13,11994.59,745.54,1137.14
13648.57,11953.7,743.0,1133.26
13624.01,11952.85,742.94,1133.18
13589.91,11956.32,743.16,1133.51
13565.01,11931.78,741.63,1131.18
13568.41,11944.55,742.43,1132.39
13564.82,11960.43,743.42,1133.9
13568.16,11939.4,742.11,1131.91
13514.29,11910.73,740.33,1129.19
13551.17,11909.6,740.26,1129.08
13562.03,11930.64,741.56,1131.07
13467.88,11900.78,739.71,1128.24
13460.39,11897.4,739.5,1127.92
13436.86,11840.77,735.98,1122.56
13353.65,11846.88,736.36,1123.13
13314.19,11787.84,732.69,1117.54
13227.93,11777.9,732.07,1116.59
13112.9,11725.58,728.82,1111.63
13000.87,11661.28,724.82,1105.54
12913.39,11595.58,720.74,1099.31
12692.07,11484.65,713.84,1088.79
12431.11,11348.69,705.39,1075.9
12348.19,11310.44,703.01,1072.28
12354.05,11310.13,703.0,1072.25
12346.13,11349.3,705.43,1075.96
12338.96,11323.13,703.8,1073.48
12336.72,11323.8,703.84,1073.54
12350.55,11326.19,703.99,1073.77
12360.29,11336.53,704.64,1074.75
12393.79,11342.26,704.99,1075.29
12435.38,11360.37,706.12,1077.01
12441.1,11372.96,706.9,1078.2
12453.91,11390.19,707.97,1079.84
12412.81,11370.62,706.75,1077.98
12368.0,11365.92,706.46,1077.54
12362.67,11333.65,704.46,1074.48
12349.43,11340.13,704.86,1075.09
12303.23,11326.44,704.01,1073.79
12300.4,11334.53,704.51,1074.56
12325.24,11335.03,704.54,1074.61
12354.43,11332.99,704.42,1074.42
12421.75,11373.82,706.95,1078.29
12496.24,11405.07,708.9,1081.25
12594.43,11438.53,710.98,1084.42
12661.5,11507.46,715.26,1090.96
12820.32,11581.61,719.87,1097.99
12989.19,11652.05,724.25,1104.66
13180.17,11739.26,729.67,1112.93
13337.24,11808.63,733.98,1119.51
13545.55,11913.36,740.49,1129.44
13736.36,12020.93,747.18,1139.64
13905.52,12136.59,754.36,1150.6
14099.7,12225.05,759.86,1158.99
14249.63,12284.53,763.56,1164.63
14400.87,12339.35,766.97,1169.82
14516.59,12433.68,772.83,1178.77
14635.02,12467.74,774.95,1181.99
14692.54,12507.79,777.44,1185.79
14781.14,12531.14,778.89,1188.01
14807.16,12560.68,780.72,1190.81
14819.53,12607.56,783.64,1195.25
14816.64,12595.67,782.9,1194.12
14816.64,12612.4,783.94,1195.71
14852.44,12587.43,782.39,1193.34
14820.07,12586.75,782.35,1193.28
14828.54,12579.29,781.88,1192.57
14822.31,12588.56,782.46,1193.45
14834.06,12580.14,781.93,1192.65
14860.07,12602.84,783.34,1194.8
14860.26,12609.44,783.76,1195.43
14853.21,12603.64,783.39,1194.88
14890.74,12620.99,784.47,1196.52
14906.72,12623.35,784.62,1196.75
14926.83,12610.11,783.8,1195.49
14903.55,12625.91,784.78,1196.99
14935.36,12629.74,785.02,1197.35
14916.64,12608.5,783.7,1195.34
14865.28,12609.03,783.73,1195.39
14838.03,12594.56,782.83,1194.02
14796.17,12546.82,779.86,1189.49
14788.14,12560.96,780.74,1190.83
14732.95,12534.68,779.11,1188.34
14672.59,12501.93,777.07,1185.24
14573.22,12461.92,774.59,1181.44
14499.97,12420.93,772.04,1177.56
14422.25,12408.53,771.27,1176.38
