tick,uranium,lignite,hard coal,natural gas,oil,biomass,co2
28746,0.9,1.8,11.88,33.84,60.0,20.7,87
28747,0.9,1.8,11.88,33.84,60.0,20.7,87
28748,0.9,1.8,11.88,33.84,60.0,20.7,87
28749,0.9,1.8,11.88,33.84,60.0,20.7,87
28750,0.9,1.8,11.88,33.84,60.0,20.7,87
28751,0.9,1.8,11.88,33.84,60.0,20.7,87
28752,0.9,1.8,11.88,33.84,60.0,20.7,87
28753,0.9,1.8,11.88,33.84,60.0,20.7,87
28754,0.9,1.8,11.88,33.84,60.0,20.7,87
28755,0.9,1.8,11.88,33.84,60.0,20.7,87
28756,0.9,1.8,11.88,33.84,60.0,20.7,87
28757,0.9,1.8,11.88,33.84,60.0,20.7,87
28758,0.9,1.8,11.88,33.84,60.0,20.7,87
28759,0.9,1.8,11.88,33.84,60.0,20.7,87
28760,0.9,1.8,11.88,33.84,60.0,20.7,87
28761,0.9,1.8,11.88,33.84,60.0,20.7,87
28762,0.9,1.8,11.88,33.84,60.0,20.7,87
28763,0.9,1.8,11.88,33.84,60.0,20.7,87
28764,0.9,1.8,11.88,33.84,60.0,20.7,87
28765,0.9,1.8,11.88,33.84,60.0,20.7,87
28766,0.9,1.8,11.88,33.84,60.0,20.7,87
28767,0.9,1.8,11.88,33.84,60.0,20.7,87
28768,0.9,1.8,11.88,33.84,60.0,20.7,87
28769,0.9,1.8,11.88,33.84,60.0,20.7,87
28770,0.9,1.8,11.88,33.84,60.0,20.7,87
28771,0.9,1.8,11.88,33.84,60.0,20.7,87
28772,0.9,1.8,11.88,33.84,60.0,20.7,87
28773,0.9,1.8,11.88,33.84,60.0,20.7,87
28774,0.9,1.8,11.88,33.84,60.0,20.7,87
28775,0.9,1.8,11.88,33.84,60.0,20.7,87
28776,0.9,1.8,11.88,33.84,60.0,20.7,87
28777,0.9,1.8,11.88,33.84,60.0,20.7,87
28778,0.9,1.8,11.88,33.84,60.0,20.7,87
28779,0.9,1.8,11.88,33.84,60.0,20.7,87
28780,0.9,1.8,11.88,33.84,60.0,20.7,87
28781,0.9,1.8,11.88,33.84,60.0,20.7,87
28782,0.9,1.8,11.88,33.84,60.0,20.7,87
28783,0.9,1.8,11.88,33.84,60.0,20.7,87
28784,0.9,1.8,11.88,33.84,60.0,20.7,87
28785,0.9,1.8,11.88,33.84,60.0,20.7,87
28786,0.9,1.8,11.88,33.84,60.0,20.7,87
28787,0.9,1.8,11.88,33.84,60.0,20.7,87
28788,0.9,1.8,11.88,33.84,60.0,20.7,87
28789,0.9,1.8,11.88,33.84,60.0,20.7,87
28790,0.9,1.8,11.88,33.84,60.0,20.7,87
28791,0.9,1.8,11.88,33.84,60.0,20.7,87
28792,0.9,1.8,11.88,33.84,60.0,20.7,87
28793,0.9,1.8,11.88,33.84,60.0,20.7,87
28794,0.9,1.8,11.88,33.84,60.0,20.7,87
28795,0.9,1.8,11.88,33.84,60.0,20.7,87
28796,0.9,1.8,11.88,33.84,60.0,20.7,87
28797,0.9,1.8,11.88,33.84,60.0,20.7,87
28798,0.9,1.8,11.88,33.84,60.0,20.7,87
28799,0.9,1.8,11.88,33.84,60.0,20.7,87
28800,0.9,1.8,11.88,33.84,60.0,20.7,87
28801,0.9,1.8,11.88,33.84,60.0,20.7,87
28802,0.9,1.8,11.88,33.84,60.0,20.7,87
28803,0.9,1.8,11.88,33.84,60.0,20.7,87
28804,0.9,1.8,11.88,33.84,60.0,20.7,87
28805,0.9,1.8,11.88,33.84,60.0,20.7,87
28806,0.9,1.8,11.88,33.84,60.0,20.7,87
28807,0.9,1.8,11.88,33.84,60.0,20.7,87
28808,0.9,1.8,11.88,33.84,60.0,20.7,87
28809,0.9,1.8,11.88,33.84,60.0,20.7,87
28810,0.9,1.8,11.88,33.84,60.0,20.7,87
28811,0.9,1.8,11.88,33.84,60.0,20.7,87
28812,0.9,1.8,11.88,33.84,60.0,20.7,87
28813,0.9,1.8,11.88,33.84,60.0,20.7,87
28814,0.9,1.8,11.88,33.84,60.0,20.7,87
28815,0.9,1.8,11.88,33.84,60.0,20.7,87
28816,0.9,1.8,11.88,33.84,60.0,20.7,87
28817,0.9,1.8,11.88,33.84,60.0,20.7,87
28818,0.9,1.8,11.88,33.84,60.0,20.7,87
28819,0.9,1.8,11.88,33.84,60.0,20.7,87
28820,0.9,1.8,11.88,33.84,60.0,20.7,87
28821,0.9,1.8,11.88,33.84,60.0,20.7,87
28822,0.9,1.8,11.88,33.84,60.0,20.7,87
28823,0.9,1.8,11.88,33.84,60.0,20.7,87
28824,0.9,1.8,11.88,33.84,60.0,20.7,87
28825,0.9,1.8,11.88,33.84,60.0,20.7,87
28826,0.9,1.8,11.88,33.84,60.0,20.7,87
28827,0.9,1.8,11.88,33.84,60.0,20.7,87
28828,0.9,1.8,11.88,33.84,60.0,20.7,87
28829,0.9,1.8,11.88,33.84,60.0,20.7,87
28830,0.9,1.8,11.88,33.84,60.0,20.7,87
28831,0.9,1.8,11.88,33.84,60.0,20.7,87
28832,0.9,1.8,11.88,33.84,60.0,20.7,87
28833,0.9,1.8,11.88,33.84,60.0,20.7,87
28834,0.9,1.8,11.88,33.84,60.0,20.7,87
28835,0.9,1.8,11.88,33.84,60.0,20.7,87
28836,0.9,1.8,11.88,33.84,60.0,20.7,87
28837,0.9,1.8,11.88,33.84,60.0,20.7,87
28838,0.9,1.8,11.88,33.84,60.0,20.7,87
28839,0.9,1.8,11.88,33.84,60.0,20.7,87
28840,0.9,1.8,11.88,33.84,60.0,20.7,87
28841,0.9,1.8,11.88,33.84,60.0,20.7,87
28842,0.9,1.8,11.88,33.84,60.0,20.7,87
28843,0.9,1.8,11.88,33.84,60.0,20.7,87
28844,0.9,1.8,11.88,33.84,60.0,20.7,87
28845,0.9,1.8,11.88,33.84,60.0,20.7,87
28846,0.9,1.8,11.88,33.84,60.0,20.7,87
28847,0.9,1.8,11.88,33.84,60.0,20.7,87
28848,0.9,1.8,11.88,33.84,60.0,20.7,87
28849,0.9,1.8,11.88,33.84,60.0,20.7,87
28850,0.9,1.8,11.88,33.84,60.0,20.7,87
28851,0.9,1.8,11.88,33.84,60.0,20.7,87
28852,0.9,1.8,11.88,33.84,60.0,20.7,87
28853,0.9,1.8,11.88,33.84,60.0,20.7,87
28854,0.9,1.8,11.88,33.84,60.0,20.7,87
28855,0.9,1.8,11.88,33.84,60.0,20.7,87
28856,0.9,1.8,11.88,33.84,60.0,20.7,87
28857,0.9,1.8,11.88,33.84,60.0,20.7,87
28858,0.9,1.8,11.88,33.84,60.0,20.7,87
28859,0.9,1.8,11.88,33.84,60.0,20.7,87
28860,0.9,1.8,11.88,33.84,60.0,20.7,87
28861,0.9,1.8,11.88,33.84,60.0,20.7,87
28862,0.9,1.8,11.88,33.84,60.0,20.7,87
28863,0.9,1.8,11.88,33.84,60.0,20.7,87
28864,0.9,1.8,11.88,33.84,60.0,20.7,87
28865,0.9,1.8,11.88,33.84,60.0,20.7,87
28866,0.9,1.8,11.88,33.84,60.0,20.7,87
28867,0.9,1.8,11.88,33.84,60.0,20.7,87
28868,0.9,1.8,11.88,33.84,60.0,20.7,87
28869,0.9,1.8,11.88,33.84,60.0,20.7,87
28870,0.9,1.8,11.88,33.84,60.0,20.7,87
28871,0.9,1.8,11.88,33.84,60.0,20.7,87
28872,0.9,1.8,11.88,33.84,60.0,20.7,87
28873,0.9,1.8,11.88,33.84,60.0,20.7,87
28874,0.9,1.8,11.88,33.84,60.0,20.7,87
28875,0.9,1.8,11.88,33.84,60.0,20.7,87
28876,0.9,1.8,11.88,33.84,60.0,20.7,87
28877,0.9,1.8,11.88,33.84,60.0,20.7,87
28878,0.9,1.8,11.88,33.84,60.0,20.7,87
28879,0.9,1.8,11.88,33.84,60.0,20.7,87
28880,0.9,1.8,11.88,33.84,60.0,20.7,87
28881,0.9,1.8,11.88,33.84,60.0,20.7,87
28882,0.9,1.8,11.88,33.84,60.0,20.7,87
28883,0.9,1.8,11.88,33.84,60.0,20.7,87
28884,0.9,1.8,11.88,33.84,60.0,20.7,87
28885,0.9,1.8,11.88,33.84,60.0,20.7,87
28886,0.9,1.8,11.88,33.84,60.0,20.7,87
28887,0.9,1.8,11.88,33.84,60.0,20.7,87
28888,0.9,1.8,11.88,33.84,60.0,20.7,87
28889,0.9,1.8,11.88,33.84,60.0,20.7,87
28890,0.9,1.8,11.88,33.84,60.0,20.7,87
28891,0.9,1.8,11.88,33.84,60.0,20.7,87
28892,0.9,1.8,11.88,33.84,60.0,20.7,87
28893,0.9,1.8,11.88,33.84,60.0,20.7,87
28894,0.9,1.8,11.88,33.84,60.0,20.7,87
28895,0.9,1.8,11.88,33.84,60.0,20.7,87
28896,0.9,1.8,11.88,33.84,60.0,20.7,87
28897,0.9,1.8,11.88,33.84,60.0,20.7,87
28898,0.9,1.8,11.88,33.84,60.0,20.7,87
28899,0.9,1.8,11.88,33.84,60.0,20.7,87
28900,0.9,1.8,11.88,33.84,60.0,20.7,87
28901,0.9,1.8,11.88,33.84,60.0,20.7,87
28902,0.9,1.8,11.88,33.84,60.0,20.7,87
28903,0.9,1.8,11.88,33.84,60.0,20.7,87
28904,0.9,1.8,11.88,33.84,60.0,20.7,87
28905,0.9,1.8,11.88,33.84,60.0,20.7,87
28906,0.9,1.8,11.88,33.84,60.0,20.7,87
28907,0.9,1.8,11.88,33.84,60.0,20.7,87
28908,0.9,1.8,11.88,33.84,60.0,20.7,87
28909,0.9,1.8,11.88,33.84,60.0,20.7,87
28910,0.9,1.8,11.88,33.84,60.0,20.7,87
28911,0.9,1.8,11.88,33.84,60.0,20.7,87
28912,0.9,1.8,11.88,33.84,60.0,20.7,87
28913,0.9,1.8,11.88,33.84,60.0,20.7,87
28914,0.9,1.8,11.88,33.84,60.0,20.7,87
28915,0.9,1.8,11.88,33.84,60.0,20.7,87
28916,0.9,1.8,11.88,33.84,60.0,20.7,87
28917,0.9,1.8,11.88,33.84,60.0,20.7,87
28918,0.9,1.8,11.88,33.84,60.0,20.7,87
28919,0.9,1.8,11.88,33.84,60.0,20.7,87
28920,0.9,1.8,11.88,33.84,60.0,20.7,87
28921,0.9,1.8,11.88,33.84,60.0,20.7,87
28922,0.9,1.8,11.88,33.84,60.0,20.7,87
28923,0.9,1.8,11.88,33.84,60.0,20.7,87
28924,0.9,1.8,11.88,33.84,60.0,20.7,87
28925,0.9,1.8,11.88,33.84,60.0,20.7,87
28926,0.9,1.8,11.88,33.84,60.0,20.7,87
28927,0.9,1.8,11.88,33.84,60.0,20.7,87
28928,0.9,1.8,11.88,33.84,60.0,20.7,87
28929,0.9,1.8,11.88,33.84,60.0,20.7,87
28930,0.9,1.8,11.88,33.84,60.0,20.7,87
28931,0.9,1.8,11.88,33.84,60.0,20.7,87
28932,0.9,1.8,11.88,33.84,60.0,20.7,87
28933,0.9,1.8,11.88,33.84,60.0,20.7,87
28934,0.9,1.8,11.88,33.84,60.0,20.7,87
28935,0.9,1.8,11.88,33.84,60.0,20.7,87
28936,0.9,1.8,11.88,33.84,60.0,20.7,87
28937,0.9,1.8,11.88,33.84,60.0,20.7,87
28938,0.9,1.8,11.88,33.84,60.0,20.7,87
28939,0.9,1.8,11.88,33.84,60.0,20.7,87
28940,0.9,1.8,11.88,33.84,60.0,20.7,87
28941,0.9,1.8,11.88,33.84,60.0,20.7,87
28942,0.9,1.8,11.88,33.84,60.0,20.7,87
28943,0.9,1.8,11.88,33.84,60.0,20.7,87
28944,0.9,1.8,11.88,33.84,60.0,20.7,87
28945,0.9,1.8,11.88,33.84,60.0,20.7,87
28946,0.9,1.8,11.88,33.84,60.0,20.7,87
28947,0.9,1.8,11.88,33.84,60.0,20.7,87
28948,0.9,1.8,11.88,33.84,60.0,20.7,87
28949,0.9,1.8,11.88,33.84,60.0,20.7,87
28950,0.9,1.8,11.88,33.84,60.0,20.7,87
28951,0.9,1.8,11.88,33.84,60.0,20.7,87
28952,0.9,1.8,11.88,33.84,60.0,20.7,87
28953,0.9,1.8,11.88,33.84,60.0,20.7,87
28954,0.9,1.8,11.88,33.84,60.0,20.7,87
28955,0.9,1.8,11.88,33.84,60.0,20.7,87
28956,0.9,1.8,11.88,33.84,60.0,20.7,87
28957,0.9,1.8,11.88,33.84,60.0,20.7,87
28958,0.9,1.8,11.88,33.84,60.0,20.7,87
28959,0.9,1.8,11.88,33.84,60.0,20.7,87
28960,0.9,1.8,11.88,33.84,60.0,20.7,87
28961,0.9,1.8,11.88,33.84,60.0,20.7,87
28962,0.9,1.8,11.88,33.84,60.0,20.7,87
28963,0.9,1.8,11.88,33.84,60.0,20.7,87
28964,0.9,1.8,11.88,33.84,60.0,20.7,87
28965,0.9,1.8,11.88,33.84,60.0,20.7,87
28966,0.9,1.8,11.88,33.84,60.0,20.7,87
28967,0.9,1.8,11.88,33.84,60.0,20.7,87
28968,0.9,1.8,11.88,33.84,60.0,20.7,87
28969,0.9,1.8,11.88,33.84,60.0,20.7,87
28970,0.9,1.8,11.88,33.84,60.0,20.7,87
28971,0.9,1.8,11.88,33.84,60.0,20.7,87
28972,0.9,1.8,11.88,33.84,60.0,20.7,87
28973,0.9,1.8,11.88,33.84,60.0,20.7,87
28974,0.9,1.8,11.88,33.84,60.0,20.7,87
28975,0.9,1.8,11.88,33.84,60.0,20.7,87
28976,0.9,1.8,11.88,33.84,60.0,20.7,87
28977,0.9,1.8,11.88,33.84,60.0,20.7,87
28978,0.9,1.8,11.88,33.84,60.0,20.7,87
28979,0.9,1.8,11.88,33.84,60.0,20.7,87
28980,0.9,1.8,11.88,33.84,60.0,20.7,87
28981,0.9,1.8,11.88,33.84,60.0,20.7,87
28982,0.9,1.8,11.88,33.84,60.0,20.7,87
28983,0.9,1.8,11.88,33.84,60.0,20.7,87
28984,0.9,1.8,11.88,33.84,60.0,20.7,87
28985,0.9,1.8,11.88,33.84,60.0,20.7,87
28986,0.9,1.8,11.88,33.84,60.0,20.7,87
28987,0.9,1.8,11.88,33.84,60.0,20.7,87
28988,0.9,1.8,11.88,33.84,60.0,20.7,87
28989,0.9,1.8,11.88,33.84,60.0,20.7,87
28990,0.9,1.8,11.88,33.84,60.0,20.7,87
28991,0.9,1.8,11.88,33.84,60.0,20.7,87
28992,0.9,1.8,11.88,33.84,60.0,20.7,87
28993,0.9,1.8,11.88,33.84,60.0,20.7,87
28994,0.9,1.8,11.88,33.84,60.0,20.7,87
28995,0.9,1.8,11.88,33.84,60.0,20.7,87
28996,0.9,1.8,11.88,33.84,60.0,20.7,87
28997,0.9,1.8,11.88,33.84,60.0,20.7,87
28998,0.9,1.8,11.88,33.84,60.0,20.7,87
28999,0.9,1.8,11.88,33.84,60.0,20.7,87
29000,0.9,1.8,11.88,33.84,60.0,20.7,87
29001,0.9,1.8,11.88,33.84,60.0,20.7,87
29002,0.9,1.8,11.88,33.84,60.0,20.7,87
29003,0.9,1.8,11.88,33.84,60.0,20.7,87
29004,0.9,1.8,11.88,33.84,60.0,20.7,87
29005,0.9,1.8,11.88,33.84,60.0,20.7,87
29006,0.9,1.8,11.88,33.84,60.0,20.7,87
29007,0.9,1.8,11.88,33.84,60.0,20.7,87
29008,0.9,1.8,11.88,33.84,60.0,20.7,87
29009,0.9,1.8,11.88,33.84,60.0,20.7,87
29010,0.9,1.8,11.88,33.84,60.0,20.7,87
29011,0.9,1.8,11.88,33.84,60.0,20.7,87
29012,0.9,1.8,11.88,33.84,60.0,20.7,87
29013,0.9,1.8,11.88,33.84,60.0,20.7,87
29014,0.9,1.8,11.88,33.84,60.0,20.7,87
29015,0.9,1.8,11.88,33.84,60.0,20.7,87
29016,0.9,1.8,11.88,33.84,60.0,20.7,87
29017,0.9,1.8,11.88,33.84,60.0,20.7,87
29018,0.9,1.8,11.88,33.84,60.0,20.7,87
29019,0.9,1.8,11.88,33.84,60.0,20.7,87
29020,0.9,1.8,11.88,33.84,60.0,20.7,87
29021,0.9,1.8,11.88,33.84,60.0,20.7,87
29022,0.9,1.8,11.88,33.84,60.0,20.7,87
29023,0.9,1.8,11.88,33.84,60.0,20.7,87
29024,0.9,1.8,11.88,33.84,60.0,20.7,87
29025,0.9,1.8,11.88,33.84,60.0,20.7,87
29026,0.9,1.8,11.88,33.84,60.0,20.7,87
29027,0.9,1.8,11.88,33.84,60.0,20.7,87
29028,0.9,1.8,11.88,33.84,60.0,20.7,87
29029,0.9,1.8,11.88,33.84,60.0,20.7,87
29030,0.9,1.8,11.88,33.84,60.0,20.7,87
29031,0.9,1.8,11.88,33.84,60.0,20.7,87
29032,0.9,1.8,11.88,33.84,60.0,20.7,87
29033,0.9,1.8,11.88,33.84,60.0,20.7,87
29034,0.9,1.8,11.88,33.84,60.0,20.7,87
29035,0.9,1.8,11.88,33.84,60.0,20.7,87
29036,0.9,1.8,11.88,33.84,60.0,20.7,87
29037,0.9,1.8,11.88,33.84,60.0,20.7,87
29038,0.9,1.8,11.88,33.84,60.0,20.7,87
29039,0.9,1.8,11.88,33.84,60.0,20.7,87
29040,0.9,1.8,11.88,33.84,60.0,20.7,87
29041,0.9,1.8,11.88,33.84,60.0,20.7,87
29042,0.9,1.8,11.88,33.84,60.0,20.7,87
29043,0.9,1.8,11.88,33.84,60.0,20.7,87
29044,0.9,1.8,11.88,33.84,60.0,20.7,87
29045,0.9,1.8,11.88,33.84,60.0,20.7,87
29046,0.9,1.8,11.88,33.84,60.0,20.7,87
29047,0.9,1.8,11.88,33.84,60.0,20.7,87
29048,0.9,1.8,11.88,33.84,60.0,20.7,87
29049,0.9,1.8,11.88,33.84,60.0,20.7,87
29050,0.9,1.8,11.88,33.84,60.0,20.7,87
29051,0.9,1.8,11.88,33.84,60.0,20.7,87
29052,0.9,1.8,11.88,33.84,60.0,20.7,87
29053,0.9,1.8,11.88,33.84,60.0,20.7,87
29054,0.9,1.8,11.88,33.84,60.0,20.7,87
29055,0.9,1.8,11.88,33.84,60.0,20.7,87
29056,0.9,1.8,11.88,33.84,60.0,20.7,87
29057,0.9,1.8,11.88,33.84,60.0,20.7,87
29058,0.9,1.8,11.88,33.84,60.0,20.7,87
29059,0.9,1.8,11.88,33.84,60.0,20.7,87
29060,0.9,1.8,11.88,33.84,60.0,20.7,87
29061,0.9,1.8,11.88,33.84,60.0,20.7,87
29062,0.9,1.8,11.88,33.84,60.0,20.7,87
29063,0.9,1.8,11.88,33.84,60.0,20.7,87
29064,0.9,1.8,11.88,33.84,60.0,20.7,87
29065,0.9,1.8,11.88,33.84,60.0,20.7,87
29066,0.9,1.8,11.88,33.84,60.0,20.7,87
29067,0.9,1.8,11.88,33.84,60.0,20.7,87
29068,0.9,1.8,11.88,33.84,60.0,20.7,87
29069,0.9,1.8,11.88,33.84,60.0,20.7,87
29070,0.9,1.8,11.88,33.84,60.0,20.7,87
29071,0.9,1.8,11.88,33.84,60.0,20.7,87
29072,0.9,1.8,11.88,33.84,60.0,20.7,87
29073,0.9,1.8,11.88,33.84,60.0,20.7,87
29074,0.9,1.8,11.88,33.84,60.0,20.7,87
29075,0.9,1.8,11.88,33.84,60.0,20.7,87
29076,0.9,1.8,11.88,33.84,60.0,20.7,87
29077,0.9,1.8,11.88,33.84,60.0,20.7,87
29078,0.9,1.8,11.88,33.84,60.0,20.7,87
29079,0.9,1.8,11.88,33.84,60.0,20.7,87
29080,0.9,1.8,11.88,33.84,60.0,20.7,87
29081,0.9,1.8,11.88,33.84,60.0,20.7,87
29082,0.9,1.8,11.88,33.84,60.0,20.7,87
29083,0.9,1.8,11.88,33.84,60.0,20.7,87
29084,0.9,1.8,11.88,33.84,60.0,20.7,87
29085,0.9,1.8,11.88,33.84,60.0,20.7,87
29086,0.9,1.8,11.88,33.84,60.0,20.7,87
29087,0.9,1.8,11.88,33.84,60.0,20.7,87
29088,0.9,1.8,11.88,33.84,60.0,20.7,87
29089,0.9,1.8,11.88,33.84,60.0,20.7,87
29090,0.9,1.8,11.88,33.84,60.0,20.7,87
29091,0.9,1.8,11.88,33.84,60.0,20.7,87
29092,0.9,1.8,11.88,33.84,60.0,20.7,87
29093,0.9,1.8,11.88,33.84,60.0,20.7,87
29094,0.9,1.8,11.88,33.84,60.0,20.7,87
29095,0.9,1.8,11.88,33.84,60.0,20.7,87
29096,0.9,1.8,11.88,33.84,60.0,20.7,87
29097,0.9,1.8,11.88,33.84,60.0,20.7,87
29098,0.9,1.8,11.88,33.84,60.0,20.7,87
29099,0.9,1.8,11.88,33.84,60.0,20.7,87
29100,0.9,1.8,11.88,33.84,60.0,20.7,87
29101,0.9,1.8,11.88,33.84,60.0,20.7,87
29102,0.9,1.8,11.88,33.84,60.0,20.7,87
29103,0.9,1.8,11.88,33.84,60.0,20.7,87
29104,0.9,1.8,11.88,33.84,60.0,20.7,87
29105,0.9,1.8,11.88,33.84,60.0,20.7,87
29106,0.9,1.8,11.88,33.84,60.0,20.7,87
29107,0.9,1.8,11.88,33.84,60.0,20.7,87
29108,0.9,1.8,11.88,33.84,60.0,20.7,87
29109,0.9,1.8,11.88,33.84,60.0,20.7,87
29110,0.9,1.8,11.88,33.84,60.0,20.7,87
29111,0.9,1.8,11.88,33.84,60.0,20.7,87
29112,0.9,1.8,11.88,33.84,60.0,20.7,87
29113,0.9,1.8,11.88,33.84,60.0,20.7,87
29114,0.9,1.8,11.88,33.84,60.0,20.7,87
29115,0.9,1.8,11.88,33.84,60.0,20.7,87
29116,0.9,1.8,11.88,33.84,60.0,20.7,87
29117,0.9,1.8,11.88,33.84,60.0,20.7,87
29118,0.9,1.8,11.88,33.84,60.0,20.7,87
29119,0.9,1.8,11.88,33.84,60.0,20.7,87
29120,0.9,1.8,11.88,33.84,60.0,20.7,87
29121,0.9,1.8,11.88,33.84,60.0,20.7,87
29122,0.9,1.8,11.88,33.84,60.0,20.7,87
29123,0.9,1.8,11.88,33.84,60.0,20.7,87
29124,0.9,1.8,11.88,33.84,60.0,20.7,87
29125,0.9,1.8,11.88,33.84,60.0,20.7,87
29126,0.9,1.8,11.88,33.84,60.0,20.7,87
29127,0.9,1.8,11.88,33.84,60.0,20.7,87
29128,0.9,1.8,11.88,33.84,60.0,20.7,87
29129,0.9,1.8,11.88,33.84,60.0,20.7,87
29130,0.9,1.8,11.88,33.84,60.0,20.7,87
29131,0.9,1.8,11.88,33.84,60.0,20.7,87
29132,0.9,1.8,11.88,33.84,60.0,20.7,87
29133,0.9,1.8,11.88,33.84,60.0,20.7,87
29134,0.9,1.8,11.88,33.84,60.0,20.7,87
29135,0.9,1.8,11.88,33.84,60.0,20.7,87
29136,0.9,1.8,11.88,33.84,60.0,20.7,87
29137,0.9,1.8,11.88,33.84,60.0,20.7,87
29138,0.9,1.8,11.88,33.84,60.0,20.7,87
29139,0.9,1.8,11.88,33.84,60.0,20.7,87
29140,0.9,1.8,11.88,33.84,60.0,20.7,87
29141,0.9,1.8,11.88,33.84,60.0,20.7,87
29142,0.9,1.8,11.88,33.84,60.0,20.7,87
29143,0.9,1.8,11.88,33.84,60.0,20.7,87
29144,0.9,1.8,11.88,33.84,60.0,20.7,87
29145,0.9,1.8,11.88,33.84,60.0,20.7,87
29146,0.9,1.8,11.88,33.84,60.0,20.7,87
29147,0.9,1.8,11.88,33.84,60.0,20.7,87
29148,0.9,1.8,11.88,33.84,60.0,20.7,87
29149,0.9,1.8,11.88,33.84,60.0,20.7,87
29150,0.9,1.8,11.88,33.84,60.0,20.7,87
29151,0.9,1.8,11.88,33.84,60.0,20.7,87
29152,0.9,1.8,11.88,33.84,60.0,20.7,87
29153,0.9,1.8,11.88,33.84,60.0,20.7,87
29154,0.9,1.8,11.88,33.84,60.0,20.7,87
29155,0.9,1.8,11.88,33.84,60.0,20.7,87
29156,0.9,1.8,11.88,33.84,60.0,20.7,87
29157,0.9,1.8,11.88,33.84,60.0,20.7,87
29158,0.9,1.8,11.88,33.84,60.0,20.7,87
29159,0.9,1.8,11.88,33.84,60.0,20.7,87
29160,0.9,1.8,11.88,33.84,60.0,20.7,87
29161,0.9,1.8,11.88,33.84,60.0,20.7,87
29162,0.9,1.8,11.88,33.84,60.0,20.7,87
29163,0.9,1.8,11.88,33.84,60.0,20.7,87
29164,0.9,1.8,11.88,33.84,60.0,20.7,87
29165,0.9,1.8,11.88,33.84,60.0,20.7,87
29166,0.9,1.8,11.88,33.84,60.0,20.7,87
29167,0.9,1.8,11.88,33.84,60.0,20.7,87
29168,0.9,1.8,11.88,33.84,60.0,20.7,87
29169,0.9,1.8,11.88,33.84,60.0,20.7,87
29170,0.9,1.8,11.88,33.84,60.0,20.7,87
29171,0.9,1.8,11.88,33.84,60.0,20.7,87
29172,0.9,1.8,11.88,33.84,60.0,20.7,87
29173,0.9,1.8,11.88,33.84,60.0,20.7,87
29174,0.9,1.8,11.88,33.84,60.0,20.7,87
29175,0.9,1.8,11.88,33.84,60.0,20.7,87
29176,0.9,1.8,11.88,33.84,60.0,20.7,87
29177,0.9,1.8,11.88,33.84,60.0,20.7,87
29178,0.9,1.8,11.88,33.84,60.0,20.7,87
29179,0.9,1.8,11.88,33.84,60.0,20.7,87
29180,0.9,1.8,11.88,33.84,60.0,20.7,87
29181,0.9,1.8,11.88,33.84,60.0,20.7,87
29182,0.9,1.8,11.88,33.84,60.0,20.7,87
29183,0.9,1.8,11.88,33.84,60.0,20.7,87
29184,0.9,1.8,11.88,33.84,60.0,20.7,87
29185,0.9,1.8,11.88,33.84,60.0,20.7,87
29186,0.9,1.8,11.88,33.84,60.0,20.7,87
29187,0.9,1.8,11.88,33.84,60.0,20.7,87
29188,0.9,1.8,11.88,33.84,60.0,20.7,87
29189,0.9,1.8,11.88,33.84,60.0,20.7,87
29190,0.9,1.8,11.88,33.84,60.0,20.7,87
29191,0.9,1.8,11.88,33.84,60.0,20.7,87
29192,0.9,1.8,11.88,33.84,60.0,20.7,87
29193,0.9,1.8,11.88,33.84,60.0,20.7,87
29194,0.9,1.8,11.88,33.84,60.0,20.7,87
29195,0.9,1.8,11.88,33.84,60.0,20.7,87
29196,0.9,1.8,11.88,33.84,60.0,20.7,87
29197,0.9,1.8,11.88,33.84,60.0,20.7,87
29198,0.9,1.8,11.88,33.84,60.0,20.7,87
29199,0.9,1.8,11.88,33.84,60.0,20.7,87
29200,0.9,1.8,11.88,33.84,60.0,20.7,87
29201,0.9,1.8,11.88,33.84,60.0,20.7,87
29202,0.9,1.8,11.88,33.84,60.0,20.7,87
29203,0.9,1.8,11.88,33.84,60.0,20.7,87
29204,0.9,1.8,11.88,33.84,60.0,20.7,87
29205,0.9,1.8,11.88,33.84,60.0,20.7,87
29206,0.9,1.8,11.88,33.84,60.0,20.7,87
29207,0.9,1.8,11.88,33.84,60.0,20.7,87
29208,0.9,1.8,11.88,33.84,60.0,20.7,87
29209,0.9,1.8,11.88,33.84,60.0,20.7,87
29210,0.9,1.8,11.88,33.84,60.0,20.7,87
29211,0.9,1.8,11.88,33.84,60.0,20.7,87
29212,0.9,1.8,11.88,33.84,60.0,20.7,87
29213,0.9,1.8,11.88,33.84,60.0,20.7,87
29214,0.9,1.8,11.88,33.84,60.0,20.7,87
29215,0.9,1.8,11.88,33.84,60.0,20.7,87
29216,0.9,1.8,11.88,33.84,60.0,20.7,87
29217,0.9,1.8,11.88,33.84,60.0,20.7,87
29218,0.9,1.8,11.88,33.84,60.0,20.7,87
29219,0.9,1.8,11.88,33.84,60.0,20.7,87
29220,0.9,1.8,11.88,33.84,60.0,20.7,87
29221,0.9,1.8,11.88,33.84,60.0,20.7,87
29222,0.9,1.8,11.88,33.84,60.0,20.7,87
29223,0.9,1.8,11.88,33.84,60.0,20.7,87
29224,0.9,1.8,11.88,33.84,60.0,20.7,87
29225,0.9,1.8,11.88,33.84,60.0,20.7,87
29226,0.9,1.8,11.88,33.84,60.0,20.7,87
