tick,Elec_x,Iron_steel
10336,170.9,1.363.858.642
10337,172.8,0
10338,175.3,0
10339,178.4,0
10340,182.2,0
10341,184.4,0
10342,186,0
10343,188.5,0
10344,190.7,0
10345,192.5,0
10346,192.4,0
10347,191.5,0
10348,193.6,0
10349,193.7,0
10350,194.6,0
10351,195.6,0
10352,196.9,0
10353,195.5,0
10354,193.1,0
10355,191.5,0
10356,194.8,0
10357,192.5,0
10358,188.9,0
10359,184.6,0
10360,180.2,0
10361,176.1,0
10362,171.7,0
10363,168.9,0
10364,166.2,0
10365,163.1,0
10366,161.7,0
10367,161.6,0
10368,159.4,0
10369,158.9,0
10370,159.6,0
10371,157.4,0
10372,156.3,0
10373,156.5,0
10374,158.1,0
10375,158.4,0
10376,160.3,0
10377,161.7,0
10378,162.7,0
10379,163.4,0
10380,166.5,0
10381,168.1,0
10382,171,0
10383,173.4,0
10384,181.4,0
10385,185.9,0
10386,193,0
10387,200.8,0
10388,213.9,0
10389,222.9,0
10390,229.3,0
10391,236.2,0
10392,243.9,0
10393,248.6,0
10394,251.6,0
10395,253.5,0
10396,254.7,0
10397,254.3,0
10398,256.2,0
10399,275.3,0
10400,273.4,0
10401,275.1,0
10402,278.5,0
10403,279.6,0
10404,280.2,0
10405,281.5,0
10406,283.3,0
10407,285.9,0
10408,286.5,0
10409,286.9,0
10410,287.6,0
10411,289.7,0
10412,285.7,0
10413,283.3,0
10414,285.8,0
10415,286.7,0
10416,286.1,0
10417,285.1,0
10418,283,0
10419,282.1,0
10420,279,0
10421,278,0
10422,277.6,0
10423,275.9,0
10424,275,0
10425,272,0
10426,270,0
10427,267.8,0
10428,267,0
10429,266.2,0
10430,263.7,0
10431,263.4,0
10432,264.2,0
10433,263,0
10434,260.9,0
10435,262.1,0
10436,262.3,0
10437,261.7,0
10438,263.1,0
10439,263,0
10440,263,0
10441,261.3,0
10442,259.7,0
10443,259.5,0
10444,258.7,0
10445,257.2,0
10446,256.3,0
10447,254.6,0
10448,254,0
10449,250.7,0
10450,245.4,0
10451,240.3,0
10452,238.1,0
10453,233.3,0
10454,228.1,0
10455,222,0
10456,216.1,0
10457,212.1,0
10458,208.2,0
10459,204.7,0
10460,201,0
10461,197.5,0
10462,194.9,0
10463,193.1,0
10464,190.9,0
10465,189.6,0
10466,187.9,0
10467,186,0
10468,184.8,0
10469,183.9,0
10470,183.2,0
10471,185.1,0
10472,186.7,0
10473,186.3,0
10474,186.8,0
10475,188,0
10476,189.8,0
10477,191.2,0
10478,194,0
10479,196.3,0
10480,202.9,0
10481,206.5,0
10482,211.5,0
10483,218.2,0
10484,229.8,0
10485,238,0
10486,247.3,0
10487,252.6,0
10488,260.1,0
10489,264.5,0
10490,268.2,0
10491,270,0
10492,274,0
10493,275.4,0
10494,276.2,0
10495,278.7,0
10496,278.4,0
10497,280.2,0
10498,282.4,0
10499,283.8,0
10500,284.4,0
10501,287,0
10502,289.5,0
10503,292.5,0
10504,293.6,0
10505,295.5,0
10506,296.5,0
10507,296.2,0
10508,291.2,0
10509,290,0
10510,291,0
10511,290.4,0
10512,289.8,0
10513,289.2,0
10514,285.3,0
10515,284.5,0
10516,285,0
10517,281.9,0
10518,280.2,0
10519,279.1,0
10520,278.9,0
10521,276.5,0
10522,274.7,0
10523,272.6,0
10524,270.9,0
10525,268.5,0
10526,268.1,0
10527,265.8,0
10528,266.8,0
10529,266.7,0
10530,265.9,0
10531,266.6,0
10532,265.9,0
10533,264.4,0
10534,265,0
10535,265.1,0
10536,265.4,0
10537,265,0
10538,263.9,0
10539,263.3,0
10540,260.9,0
10541,259.2,0
10542,259.2,0
10543,259.9,0
10544,259.2,0
10545,256.7,0
10546,250.5,0
10547,245.2,0
10548,241.6,0
10549,238.1,0
10550,232.1,0
10551,226.6,0
10552,219.7,0
10553,215.6,0
10554,210.1,0
10555,206.3,0
10556,202.3,0
10557,199,0
10558,196.9,0
10559,195,0
10560,192.1,0
10561,189.2,0
10562,189.1,0
10563,188.6,0
10564,185.9,0
10565,184.9,0
10566,186.2,0
10567,187.4,0
10568,188.7,0
10569,189.6,0
10570,191,0
10571,191.4,0
10572,194.4,0
10573,195.2,0
10574,197.5,0
10575,200,0
10576,205.6,0
10577,209.5,0
10578,214.7,0
10579,220.7,0
10580,231.7,0
10581,239.3,0
10582,246.1,0
10583,253.1,0
10584,260,0
10585,264.3,0
10586,267.2,0
10587,270.9,0
10588,273.9,0
10589,274.7,0
10590,276.5,1.341.985.868
10591,279,7.008.173.736
10592,276.6,1.061.945.998
10593,279.3,1.480.991.908
10594,282.2,1.842.257.238
10595,285.1,2.080.693.267
10596,286.5,2.127.765.301
10597,286.5,2.231.410.355
10598,286.9,2.219.927.148
10599,286.7,2.333.688.361
10600,285.5,2.267.044.751
10601,286.1,2.337.493.313
10602,287.2,2.258.774.108
10603,285.9,235.041.192
10604,282.5,237.891.488
10605,281.8,2.280.054.495
10606,280.6,2.529.153.501
10607,280.8,2.316.440.767
10608,280,2.479.210.666
10609,279.8,2.682.490.766
10610,277.9,2.617.373.693
10611,275.3,2.527.490.259
10612,274.7,2.475.360.146
10613,273.3,2.622.864.671
10614,273.5,2.618.080.001
10615,270.5,2.313.661.102
10616,271.9,2.210.061.616
10617,269.9,2.133.643.609
10618,267.6,1.837.358.648
10619,265.1,1.620.818.177
10620,262.4,1.363.197.902
10621,260.1,1.182.542.453
10622,258.5,6.804.027.838
10623,256.8,3.340.838.502
10624,256.5,3.280.916.213
10625,256.9,0
10626,256.8,0
10627,256.1,0
10628,255.5,0
10629,255.3,0
10630,256.3,0
10631,257.2,0
10632,257.1,0
10633,256.8,0
10634,256.9,0
10635,256.4,0
10636,254.3,0
10637,251.7,0
10638,252.6,0
10639,253.6,0
10640,253.6,0
10641,250.4,0
10642,245.9,0
10643,241,0
10644,239.3,0
10645,234.6,0
10646,229.1,0
10647,224.3,0
10648,218,0
10649,213.5,0
10650,209,0
10651,205.6,0
10652,201.7,0
10653,199,0
10654,195.5,0
10655,194.3,0
10656,191.3,0
10657,189.9,0
10658,187.9,0
10659,187.9,0
10660,186.3,0
10661,185.1,0
10662,185.1,0
10663,186.9,0
10664,187,0
10665,187.8,0
10666,188,0
10667,189.5,0
10668,191.8,0
10669,193,0
10670,195.1,0
10671,197.4,0
10672,203.2,0
10673,207.5,0
10674,212.6,0
10675,218.2,0
10676,228.1,0
10677,236.9,0
10678,244.6,0
10679,249.6,0
10680,256.8,0
10681,260.4,0
10682,264.4,0
10683,268,0
10684,270.8,0
10685,272.6,0
10686,274.1,1.554.789.739
10687,274.5,6.699.904.316
10688,274.6,1.216.787.016
10689,274.9,1.524.395.695
10690,275.9,1.929.520.495
10691,276.7,213.453.219
10692,277.4,2.260.687.976
10693,279.1,2.248.908.575
10694,279.8,2.341.480.537
10695,282,2.374.745.382
10696,281,2.297.074.248
10697,282.4,2.142.734.481
10698,284.1,2.185.386.392
10699,284.2,2.283.722.741
10700,280.9,2.269.551.006
10701,281.7,2.407.372.271
10702,280.8,2.303.317.102
10703,281.1,2.420.678.209
10704,281.7,2.425.713.504
10705,280.2,2.609.444.812
10706,278.5,2.590.374.487
10707,276.1,2.705.479.964
10708,274.8,2.515.642.506
10709,274.2,2.554.124.919
10710,271.4,2.403.590.104
10711,271.2,2.303.089.261
10712,269.9,2.196.869.598
10713,267.5,1.980.351.912
10714,265,1.940.502.451
10715,262.9,1.568.095.677
10716,260.6,1.391.791.998
10717,258.4,1.072.973.522
10718,255.9,793.571.609
10719,255,3.999.983.683
10720,254.3,9.115.934.561
10721,254.3,0
10722,254.5,0
10723,254.3,0
10724,253.3,0
10725,252.3,0
10726,253.3,0
10727,255.3,0
10728,254.5,0
10729,253.9,0
10730,252.9,0
10731,253.1,0
10732,252,0
10733,251.2,0
10734,252,0
10735,252.2,0
10736,251.5,0
10737,248.7,0
10738,245,0
10739,240.8,0
10740,237.2,0
10741,232.9,0
10742,227.1,0
10743,222.8,0
10744,217.7,0
10745,214.2,0
10746,209.4,0
10747,204.8,0
10748,200.5,0
10749,197.2,0
10750,194.9,0
10751,192.3,0
10752,189.6,0
10753,188,0
10754,187.8,0
10755,186.9,0
10756,185.1,0
10757,184,0
10758,184.2,0
10759,184.6,0
10760,185.8,0
10761,185.3,0
10762,186.8,0
10763,187.5,0
10764,190.3,0
10765,191.8,0
10766,194.5,0
10767,196.8,0
10768,203.2,0
10769,206.5,0
10770,210.5,0
10771,216.4,0
10772,227.5,0
10773,235.3,0
10774,241.5,0
10775,248.5,0
10776,255.8,0
10777,260.2,0
10778,262.8,0
10779,265,0
10780,269.2,0
10781,270.1,0
10782,270.7,0
10783,272.8,6.572.085.289
10784,272.1,1.186.187.916
10785,274.1,1.541.620.506
10786,275.5,177.128.464
10787,276.8,2.010.199.136
10788,276.6,2.175.065.176
10789,276.5,2.249.387.042
10790,278.4,230.682.586
10791,280.3,2.334.075.692
10792,281.3,2.258.910.813
10793,281.1,2.266.429.579
10794,282.6,2.306.734.723
10795,283,2.223.003.007
10796,280.1,2.393.360.025
10797,278.4,2.362.214.105
10798,278.4,2.318.468.555
10799,278.2,2.492.516.604
10800,277.1,2.548.907.351
10801,275,2.542.345.519
10802,272.3,2.548.383.316
10803,269.4,2.495.205.132
10804,267.7,2.549.408.602
10805,267.1,2.563.329.712
10806,265.1,2.393.747.355
10807,262.9,242.079.213
10808,260.8,2.126.626.094
10809,258.5,1.926.034.522
10810,257.5,1.830.158.859
10811,255.8,1.573.427.165
10812,254.6,1.452.466.164
10813,253.6,968.394.318
10814,253.1,7.600.333.544
10815,251.7,4.154.232.313
10816,251.4,4.868.970.797
10817,251.5,0
10818,251.4,0
10819,251.9,0
10820,251.5,0
10821,250.6,0
10822,251.3,0
10823,250.8,0
10824,249,0
10825,247.3,0
10826,245.9,0
10827,246.1,0
10828,244.1,0
10829,241.8,0
10830,243.1,0
10831,242.9,0
10832,243.1,0
10833,239.9,0
10834,235.5,0
10835,230.7,0
10836,228.8,0
10837,226.3,0
10838,221.4,0
10839,217.2,0
10840,212.6,0
10841,207.5,0
10842,203.6,0
10843,200.2,0
10844,194.4,0
10845,189.7,0
10846,186.9,0
10847,185,0
10848,183.2,0
10849,181.4,0
10850,180,0
10851,179.9,0
10852,177,0
10853,176.5,0
10854,176,0
10855,176.4,0
10856,177.3,0
10857,177.4,0
10858,177.7,0
10859,177.2,0
10860,178.6,0
10861,178.8,0
10862,179.3,0
10863,179.6,0
10864,179.9,0
10865,179.7,0
10866,180,0
10867,180,0
10868,180.1,0
10869,181.8,0
10870,183.8,0
10871,186.4,0
10872,190.1,0
10873,195,0
10874,199.6,0
10875,203.9,0
10876,208.8,0
10877,212.8,0
10878,216.7,1.104.119.442
10879,220.1,5.140.102.067
10880,224,1.046.042.668
10881,226.7,1.523.985.581
10882,229,1.762.649.451
10883,231.7,2.015.758.467
10884,234.2,2.218.992.999
10885,236.1,2.245.878.284
10886,236.4,2.258.386.777
10887,237.3,242.250.094
10888,238.4,2.275.793.861
10889,241.6,2.208.466.726
10890,242.9,2.275.064.768
10891,243.1,2.266.702.989
10892,241.3,234.975.118
10893,239.9,246.585.916
10894,238.8,2.482.354.877
10895,237.5,2.473.081.732
10896,233.9,2.506.232.656
10897,231,2.479.005.609
10898,229.5,2.580.463.386
10899,227.7,2.494.954.507
10900,224.9,2.583.265.835
10901,222.6,2.516.758.929
10902,222.5,2.490.944.498
10903,222.3,232.140.771
10904,221.3,2.135.170.146
10905,219.7,2.086.571.575
10906,218.2,191.215.898
10907,217.4,160.459.587
10908,216.4,1.359.689.145
10909,217,1.111.250.878
10910,216.6,6.860.988.189
10911,216.6,4.706.519.876
10912,216.7,9.838.191.811
10913,218.1,0
10914,218.6,0
10915,220,0
10916,222.4,0
10917,204.9,0
10918,205.7,0
10919,206.1,0
10920,206.7,0
10921,207.5,0
10922,208,0
10923,206.8,0
10924,204.2,0
10925,201.3,0
10926,200.5,0
10927,199.9,0
10928,200.5,0
10929,197.8,0
10930,194.7,0
10931,193.8,0
10932,194.7,0
10933,193.1,0
10934,189.1,0
10935,185.6,0
10936,183.4,0
10937,179.7,0
10938,175.1,0
10939,171.3,0
10940,163.9,0
10941,159.6,0
10942,156.2,0
10943,153.3,0
10944,148.8,0
10945,147.2,0
10946,146.4,0
10947,145.1,0
10948,143.3,0
10949,142.4,0
10950,141.7,0
10951,141.5,0
10952,141.9,0
10953,142.3,0
10954,143.3,0
10955,142.9,0
10956,144.5,0
10957,144.8,0
10958,145.4,0
10959,146.3,0
10960,145.9,0
10961,146,0
10962,145,0
10963,143.9,0
10964,141.5,0
10965,141.9,0
10966,142.1,0
10967,143.6,0
10968,146.8,0
10969,150.5,0
10970,153.3,0
10971,157.3,0
10972,161.7,0
10973,164.2,0
10974,166.7,0
10975,168.8,6.641.576.917
10976,171.7,1.142.100.604
10977,175.3,1.411.750.905
10978,178.4,1.786.572.799
10979,180.2,1.929.771.121
10980,182.1,2.135.830.886
10981,184.9,221.300.077
10982,186.2,2.324.734.194
10983,187.6,2.286.958.089
10984,189.1,2.328.858.124
10985,191.2,2.268.844.698
10986,193.3,2.251.574.319
10987,192.1,2.337.835.075
10988,189.5,2.139.772.543
10989,185.2,2.166.794.533
10990,185.3,245.711.005
10991,182.6,2.436.649.892
10992,180.1,2.520.518.312
10993,178.3,2.547.312.461
10994,176.7,2.611.951.068
10995,174.1,2.599.374.222
10996,172.4,2.476.567.706
10997,170.1,2.501.129.009
10998,170.7,237.016.577
10999,168.7,2.426.305.892
11000,169.1,217.668.285
11001,169.1,2.045.787.964
11002,170,1.836.014.383
11003,169.4,157.449.802
11004,170.8,1.373.382.413
11005,171.2,1.100.975.231
11006,173.5,7.469.324.737
11007,172.9,4.256.077.421
11008,178.5,1.740.252.641
11009,181.5,0
11010,183.1,0
11011,186.3,0
11012,191,0
11013,193.4,0
11014,194.8,0
11015,196.8,0
11016,196.9,0
11017,197.2,0
11018,197.5,0
11019,198.3,0
11020,198.7,0
11021,199.6,0
11022,199.5,0
11023,201.6,0
11024,203.7,0
11025,202.4,0
11026,202.3,0
11027,203.1,0
11028,204.8,0
11029,202.3,0
11030,198.2,0
11031,195.6,0
11032,192.1,0
11033,188.7,0
11034,185,0
11035,181.1,0
11036,177.8,0
11037,175.6,0
11038,174.7,0
11039,172.1,0
11040,169.5,0
11041,168.3,0
11042,168.9,0
11043,167.1,0
11044,166.4,0
11045,166.7,0
11046,167.6,0
11047,167.8,0
11048,168.8,0
11049,169.5,0
11050,170.3,0
11051,171.8,0
11052,174.3,0
11053,175.1,0
11054,177.6,0
11055,180.4,0
11056,186.3,0
11057,189.9,0
11058,196.2,0
11059,202.2,0
11060,215.7,0
11061,224.4,0
11062,233.3,0
11063,239,0
11064,247.4,0
11065,252.1,0
11066,255.6,0
11067,258.5,0
11068,262.3,0
11069,263.2,0
11070,263.1,0
11071,262.4,0
11072,261.9,0
11073,263.3,0
11074,285.4,0
11075,287.7,0
11076,289.2,0
11077,291.3,0
11078,292.8,0
11079,294.7,0
11080,295.3,0
11081,296.3,0
11082,296.7,0
11083,296,0
11084,290.7,0
11085,290.5,0
11086,292.5,0
11087,293.3,0
11088,290.5,0
11089,290.3,0
11090,289.3,0
11091,284.5,0
11092,282.6,0
11093,283.9,0
11094,282.5,0
11095,282.5,0
11096,283,0
11097,281,0
11098,280.2,0
11099,277.3,0
11100,275,0
11101,274.3,0
11102,273.5,0
11103,272.1,0
11104,271.3,0
11105,270.6,0
11106,270.7,0
11107,270.4,0
11108,269.7,0
11109,268.7,0
11110,270,0
11111,269.5,0
11112,268.9,0
11113,266.5,0
11114,265.1,0
11115,265.5,0
11116,262.6,0
11117,259.6,0
11118,258.3,0
11119,256.6,0
11120,256.5,0
11121,253,0
11122,249.6,0
11123,244.6,0
11124,243.2,0
11125,239,0
11126,233.6,0
11127,228.1,0
11128,223.3,0
11129,218.7,0
11130,215.3,0
11131,211.8,0
11132,206.2,0
11133,204.1,0
11134,201.5,0
11135,198.6,0
11136,197.4,0
11137,195.7,0
11138,195.3,0
11139,195.6,0
11140,194.5,0
11141,194.1,0
11142,194.8,0
11143,195.1,0
11144,196.1,0
11145,195.4,0
11146,197,0
11147,198.7,0
11148,198.8,0
11149,199.2,0
11150,202.2,0
11151,204.2,0
11152,210.7,0
11153,212.8,0
11154,219,0
11155,225.2,0
11156,235.4,0
11157,244.9,0
11158,253.4,0
11159,258.3,0
11160,265.1,0
11161,269.3,0
11162,273.4,0
11163,276.7,0
11164,282.1,0
11165,282.4,0
11166,282.9,0
11167,285.3,0
11168,283.9,0
11169,286,0
11170,288.3,0
11171,290.6,0
11172,289.9,0
11173,293.1,0
11174,294.2,0
11175,297.2,0
11176,297.6,0
11177,298.1,0
11178,299.2,0
11179,298.1,0
11180,294.1,0
11181,294.3,0
11182,293.6,0
11183,292.5,0
11184,293.6,0
11185,294.2,0
11186,290.5,0
11187,286.5,0
11188,285.2,0
11189,285.2,0
11190,283.4,0
11191,282.1,0
11192,285.2,0
11193,250.3,0
11194,248,0
11195,277.8,0
11196,275.9,0
11197,275.7,0
11198,271.9,0
11199,273.3,0
11200,272.1,0
11201,271.4,0
11202,272.5,0
11203,273.5,0
11204,272,0
11205,270.5,0
11206,269.6,0
11207,270.3,0
11208,269.8,0
11209,268.6,0
11210,267.4,0
11211,265.5,0
11212,262.3,0
11213,261.7,0
11214,260.1,0
11215,259.9,0
11216,259.2,0
11217,258.6,0
11218,252.7,0
11219,247.2,0
11220,244.8,0
11221,241.6,0
11222,236.7,0
11223,231.1,0
11224,223.3,0
11225,218.5,0
11226,215.1,0
11227,213,0
11228,211.1,0
11229,208.4,0
11230,206.4,0
11231,203.1,0
11232,201.2,0
11233,200.3,0
11234,199.8,0
11235,199,0
11236,197.7,0
11237,197.3,0
11238,198,0
11239,198.9,0
11240,199.9,0
11241,200.4,0
11242,200.5,0
11243,201.3,0
11244,202.7,0
11245,203.9,0
11246,206.3,0
11247,207.7,0
11248,212.7,0
11249,215.8,0
11250,219.9,0
11251,225.9,0
11252,236.7,0
11253,246.7,0
11254,253.7,0
11255,260.6,0
11256,267.5,0
11257,273,0
11258,278,0
11259,281.6,0
11260,285.6,0
11261,288.1,0
11262,290.9,4.732.265.954
11263,293.1,5.097.495.724
11264,291.7,1.193.683.898
11265,294.1,1.507.922.762
11266,296.6,170.277.273
11267,297.2,2.059.822.994
11268,297,2.160.027.643
11269,296.5,2.225.258.637
11270,297.9,2.371.418.898
11271,298.9,2.284.520.186
11272,299.9,2.289.190.935
11273,301.3,2.218.605.668
11274,301.8,2.301.585.507
11275,302.2,2.270.348.451
11276,301.2,2.238.291.166
11277,302.7,2.385.727.338
11278,302.8,2.319.584.978
11279,299.9,2.492.995.071
11280,296.6,2.495.273.485
11281,299.5,2.485.225.679
11282,298.1,2.557.223.562
11283,293.8,2.567.339.721
11284,292.9,2.461.416.252
11285,291.7,2.470.529.908
11286,290.8,2.496.708.886
11287,290.4,2.412.339.214
11288,290.6,227.089.527
11289,287.5,1.994.569.216
11290,284.9,1.897.440.426
11291,283,160.817.298
11292,279.4,1.412.229.372
11293,280.1,11.128.002
11294,277.3,7.775.315.742
11295,277.2,3.843.912.321
11296,277.2,8.949.610.336
11297,278.5,0
11298,278.1,0
11299,278.3,0
11300,275.2,0
11301,273.8,0
11302,273.5,0
11303,276.3,0
11304,275.5,0
11305,271.9,0
11306,270,0
11307,267.8,0
11308,267.3,0
11309,263.6,0
11310,263.7,0
11311,262.9,0
11312,263.3,0
11313,260.3,0
11314,258.9,0
11315,253.2,0
11316,249.5,0
11317,246.3,0
11318,241.5,0
11319,236.7,0
11320,229.8,0
11321,224.7,0
11322,221.6,0
11323,216.2,0
11324,212,0
11325,209.5,0
11326,206.9,0
11327,203.7,0
11328,201.4,0
11329,200.5,0
11330,199.3,0
11331,197.6,0
11332,196,0
11333,194.5,0
11334,195.1,0
11335,196.4,0
11336,196.9,0
11337,197.6,0
11338,198.3,0
11339,199.3,0
11340,201.9,0
11341,203.2,0
11342,205.8,0
11343,209,0
11344,213.5,0
11345,215.8,0
11346,220.6,0
11347,225.2,0
11348,235,0
11349,243.3,0
11350,250.6,0
11351,256.6,0
11352,262.7,0
11353,267.7,0
11354,272.2,0
11355,274,0
11356,277.9,0
11357,280.9,0
11358,281.6,6.732.713.479
11359,282.3,566.163.104
11360,281.5,1.098.377.839
11361,284.2,1.575.637.227
11362,287.2,178.784.871
11363,287.8,2.065.154.483
11364,289,2.102.269.848
11365,289.7,2.275.930.565
11366,291.1,2.302.929.772
11367,291.4,2.245.126.408
11368,290.7,2.155.789.793
11369,292.7,2.360.710.352
11370,295.2,2.321.703.903
11371,294.8,2.253.875.518
11372,290.5,2.354.330.792
11373,289.7,2.364.014.052
11374,291.1,2.370.849.294
11375,290.2,2.399.580.095
11376,285.8,2.567.749.835
11377,285.9,2.551.185.765
11378,284.6,2.683.356.563
11379,281.9,2.490.853.362
11380,279.4,2.630.018.891
11381,279.6,2.521.452.462
11382,279.9,2.445.535.706
11383,279,2.344.647.533
11384,279,2.243.941.632
11385,275.6,1.968.959.842
11386,273.8,191.468.802
11387,270.8,1.646.906.018
11388,269.6,1.390.926.201
11389,267.8,1.126.880.798
11390,266.2,6.752.307.839
11391,265.8,424.628.024
11392,265.1,1.533.372.647
11393,264.6,0
11394,266.1,0
11395,267,0
11396,265.8,0
11397,264.6,0
11398,264.6,0
11399,266.4,0
11400,266.1,0
11401,264.5,0
11402,263.3,0
11403,261.8,0
11404,260.5,0
11405,258.1,0
11406,257.2,0
11407,256.3,0
11408,258.1,0
11409,257.2,0
11410,253.2,0
11411,248.8,0
11412,247.2,0
11413,242.1,0
11414,235.8,0
11415,229.4,0
11416,224.3,0
11417,219.1,0
11418,215,0
11419,210.3,0
11420,206.1,0
11421,202.8,0
11422,200.8,0
11423,197.8,0
11424,195.8,0
11425,194.1,0
11426,192.8,0
11427,191.9,0
11428,190.7,0
11429,190.6,0
11430,191.8,0
11431,192.1,0
11432,193.9,0
11433,194.8,0
11434,195.7,0
11435,197.7,0
11436,198.7,0
11437,200.3,0
11438,203.2,0
11439,205,0
11440,210.1,0
11441,212.7,0
11442,217.1,0
11443,221.9,0
11444,232.5,0
11445,242.2,0
11446,249,0
11447,253.8,0
11448,261.8,0
11449,265.9,0
11450,269.6,0
11451,273.8,0
11452,277.7,0
11453,279.9,0
11454,280.8,1.302.569.305
11455,280.2,5.448.143.645
11456,278.7,107.939.865
11457,280.8,1.568.437.439
11458,280.4,1.846.267.246
11459,281.7,2.096.004.209
11460,282.7,2.236.422.866
11461,283.4,229.290.475
11462,284.4,2.314.504.115
11463,287.1,2.211.907.131
11464,290,2.247.108.628
11465,292.9,2.253.214.777
11466,295.7,2.353.966.246
11467,294.6,2.363.717.858
11468,294.3,2.335.397.172
11469,293.8,233.159.222
11470,292.7,2.456.312.605
11471,290.8,24.321.842
11472,287.2,2.369.960.713
11473,284.1,2.623.730.468
11474,278.6,2.516.827.282
11475,274.8,2.527.945.942
11476,273.2,2.580.098.839
11477,271.3,2.495.159.564
11478,269.7,2.423.070.544
11479,267.4,2.343.439.973
11480,267.5,2.187.209.123
11481,265.4,2.103.864.737
11482,263.1,1.900.835.263
11483,262.8,163.997.964
11484,262.3,1.438.248.861
11485,261.3,110.988.383
11486,260.1,6.465.227.671
11487,258.3,5.098.634.931
11488,259.4,1.132.371.776
11489,258.7,0
11490,257.9,0
11491,258.2,0
11492,256.7,0
11493,254.9,0
11494,254.2,0
11495,254.6,0
11496,252.7,0
11497,250.4,0
11498,249.4,0
11499,247.2,0
11500,244,0
11501,241,0
11502,239.1,0
11503,239.7,0
11504,241.1,0
11505,238.8,0
11506,235.9,0
11507,232.4,0
11508,229.7,0
11509,227.5,0
11510,222.1,0
11511,219.1,0
11512,214.6,0
11513,209.5,0
11514,206.1,0
11515,202.4,0
11516,197.4,0
11517,193.3,0
11518,191.1,0
11519,188.3,0
11520,185.9,0
11521,183.3,0
11522,182.5,0
11523,181.3,0
11524,178.7,0
11525,177.1,0
11526,177.9,0
11527,178.2,0
11528,178.3,0
11529,177.5,0
11530,177.7,0
11531,177.4,0
11532,179,0
11533,179.3,0
11534,179.3,0
11535,179.6,0
11536,180.9,0
11537,180.4,0
11538,180.1,0
11539,179.2,0
11540,179.8,0
11541,181.8,0
11542,184.4,0
11543,186.9,0
11544,190.8,0
11545,195.5,0
11546,201.2,0
11547,205.1,0
11548,210.4,0
11549,213.7,0
11550,217.9,7.789.897.592
11551,220.3,5.476.395.979
11552,223.5,9.357.218.607
11553,225.1,1.456.704.014
11554,226.8,1.888.736.884
11555,229,1.924.963.667
11556,230.7,2.233.050.813
11557,231.4,2.288.416.274
11558,233,2.274.586.301
11559,234.4,2.358.864.836
11560,234.5,240.940.006
11561,236.3,2.157.065.705
11562,237.5,23.211.343
11563,238.8,2.131.433.547
11564,236.8,2.335.533.877
11565,235.5,2.276.682.442
11566,234.3,2.342.938.722
11567,233.3,2.423.845.205
11568,230.8,2.589.303.632
11569,228.1,2.484.883.917
11570,227.4,242.860.709
11571,224.3,2.592.789.606
11572,223.2,2.550.160.479
