,industry_demand,optimalBidamount,elecStandByCons,elecCons,comprCons,prodH2,elecToPlantUse_kg,elecToStorage_kg,storageToPlantUse_kg,currentSOC,price,all_isRunning,isIdle,isStandBy,isColdStarted,isHotStarted
172,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1026847.367,25.18,1.0,0.0,0.0,0.0,0.0
173,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1095783.988,23.84,1.0,0.0,0.0,0.0,0.0
174,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1164720.61,24.92,1.0,0.0,0.0,0.0,0.0
175,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1233657.232,23.81,1.0,0.0,0.0,0.0,0.0
176,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1302593.854,24.56,1.0,0.0,0.0,0.0,0.0
177,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1371530.476,23.66,1.0,0.0,0.0,0.0,0.0
178,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1440467.098,23.84,1.0,0.0,0.0,0.0,0.0
179,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1509403.719,21.72,1.0,0.0,0.0,0.0,0.0
180,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1578340.341,23.73,1.0,0.0,0.0,0.0,0.0
181,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1647276.963,21.76,1.0,0.0,0.0,0.0,0.0
182,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1716213.585,23.68,1.0,0.0,0.0,0.0,0.0
183,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1785150.207,22.06,1.0,0.0,0.0,0.0,0.0
184,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1854086.828,24.43,1.0,0.0,0.0,0.0,0.0
185,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1923023.45,19.65,1.0,0.0,0.0,0.0,0.0
186,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,1991960.072,23.84,1.0,0.0,0.0,0.0,0.0
