,Iron_steel
1870,66623.0
1871,66695.61
1872,66968.57
1873,66890.23
1874,67020.31
1875,66990.25
1876,66934.62
1877,66846.11
1878,66881.6
1879,66683.45
1880,66567.85
1881,66354.45
1882,66061.72
1883,65822.29
1884,65396.1
1885,65009.46
1886,64933.58
1887,64314.16
1888,63917.6
1889,63692.06
1890,63078.85
1891,62727.66
1892,62348.78
1893,62132.99
1894,61788.69
1895,61567.85
1896,61292.27
1897,61213.66
1898,61033.32
1899,61007.42
1900,61089.71
1901,60833.83
1902,60790.61
1903,60858.52
1904,60864.79
1905,60764.55
1906,60756.06
1907,60624.49
1908,60631.49
1909,60420.87
1910,60200.38
1911,59884.06
1912,59748.13
1913,59267.58
1914,58811.33
1915,58349.57
1916,57858.64
1917,56820.68
1918,55583.4
1919,55304.71
1920,55188.81
1921,55234.23
1922,55326.06
1923,55187.65
1924,55143.69
1925,55509.11
1926,55643.87
1927,55745.06
1928,55946.33
1929,55728.35
1930,55613.73
1931,55472.99
1932,55417.01
1933,55201.28
1934,55216.33
1935,55241.83
1936,55189.84
1937,55298.9
1938,55596.64
1939,55921.64
1940,56374.89
1941,56922.92
1942,57668.62
1943,58226.4
1944,59095.51
1945,59747.38
1946,60817.91
1947,61624.11
1948,62479.49
1949,63327.75
1950,64043.74
1951,64526.72
1952,65168.53
1953,65603.23
1954,66008.09
1955,66149.29
1956,66504.21
1957,66622.89
1958,66570.07
1959,66660.2
1960,66598.43
1961,66537.09
1962,66472.04
1963,66580.96
1964,66652.9
1965,66546.74
1966,66752.09
1967,66715.16
1968,66902.8
1969,66969.14
1970,66913.61
1971,66864.33
1972,66921.21
1973,66882.58
1974,66799.8
1975,66727.08
1976,66473.12
1977,66387.64
1978,66210.92
1979,65867.54
1980,65445.49
1981,65152.58
1982,64806.87
1983,64537.46
1984,64084.15
1985,63636.75
1986,63224.51
1987,62823.38
1988,62319.5
1989,62111.48
1990,61889.42
1991,61375.73
1992,61320.17
1993,61331.85
1994,61009.91
1995,61054.51
1996,60838.73
1997,60905.1
1998,60740.81
1999,60883.98
2000,60741.51
2001,60746.68
2002,60702.56
2003,60687.15
2004,60425.22
2005,60466.34
2006,60371.29
2007,59956.27
2008,59652.41
2009,59333.54
2010,58849.26
2011,58364.11
2012,57808.63
2013,56696.97
2014,55570.56
2015,55262.37
2016,55283.4
2017,55133.75
2018,55312.74
2019,55094.3
2020,55335.36
2021,55346.56
2022,55384.29
2023,55689.86
2024,55896.53
2025,55653.93
2026,55641.76
2027,55345.61
2028,55402.97
2029,55280.32
2030,55165.43
2031,55150.86
2032,55301.65
2033,55359.07
2034,55597.64
2035,55830.0
2036,56297.2
2037,57003.1
2038,57530.75
2039,58166.96
2040,59081.56
2041,59855.35
2042,60800.23
2043,61679.4
2044,62334.94
2045,63147.46
2046,63958.61
2047,64688.49
2048,65224.27
2049,65707.47
2050,65968.65
2051,66345.23
2052,66488.18
2053,66599.32
2054,66642.87
2055,66723.05
2056,66727.27
2057,66667.01
2058,66523.89
2059,66653.06
2060,66615.0
2061,66683.91
2062,66616.13
2063,66631.16
2064,66705.15
2065,66852.41
2066,66846.11
2067,66952.05
2068,66971.6
2069,66914.4
2070,66675.69
2071,66724.59
2072,66629.41
2073,66182.78
2074,66172.75
2075,65961.62
2076,65640.3
2077,65197.43
2078,64789.73
2079,64316.64
2080,64041.71
2081,63734.66
2082,63376.17
2083,62829.87
2084,62502.0
2085,62174.03
2086,61794.53
2087,61447.31
2088,61414.03
2089,61237.39
2090,61182.14
2091,61029.59
2092,60801.93
2093,60852.27
2094,60920.1
2095,60771.06
2096,60776.96
2097,60841.3
2098,60765.25
2099,60612.29
2100,60625.27
2101,60503.64
2102,60252.69
2103,59939.05
2104,59556.19
2105,59304.91
2106,58756.64
2107,58300.5
2108,57719.74
2109,56743.28
2110,55582.18
2111,55415.33
2112,55378.16
2113,55194.22
2114,55182.06
2115,55241.29
2116,55337.93
2117,55256.13
2118,55599.16
2119,55737.52
2120,55636.92
2121,55782.15
2122,55588.37
2123,55626.38
2124,55474.91
2125,55123.93
2126,55152.29
2127,55101.93
2128,55308.33
2129,55325.28
2130,55606.43
2131,55858.68
2132,56401.98
2133,56916.38
2134,57434.05
2135,58406.61
2136,59106.19
2137,59842.97
2138,60679.82
2139,61684.18
2140,62366.08
2141,63159.6
2142,64070.23
2143,64574.9
2144,65090.94
2145,65893.57
2146,66064.24
2147,66387.05
2148,66618.7
2149,66685.53
2150,66580.04
2151,66617.29
2152,66480.75
2153,66626.27
2154,66584.39
2155,66651.63
2156,66646.95
2157,66697.29
2158,66675.93
2159,66799.04
2160,66758.17
2161,66784.39
2162,66929.59
2163,66968.73
2164,67077.63
2165,66960.16
2166,66812.59
2167,66615.43
2168,66608.67
2169,66214.49
2170,66169.26
2171,65905.12
2172,65569.52
2173,64931.53
2174,64793.17
2175,64342.76
2176,64082.64
2177,63520.88
2178,63258.33
2179,62930.33
2180,62505.79
2181,62002.61
2182,61896.48
2183,61566.91
2184,61270.78
2185,61129.02
2186,61082.3
2187,61038.99
2188,60858.19
2189,60986.3
2190,60748.19
2191,60715.89
2192,60772.12
2193,60804.58
2194,60746.0
2195,60689.23
2196,60504.64
2197,60361.64
2198,60152.53
2199,59860.89
2200,59544.79
2201,59229.54
2202,58894.87
2203,58440.62
2204,57855.37
2205,56586.3
2206,55825.67
2207,55360.48
2208,55185.43
2209,55212.28
2210,55243.12
2211,55312.79
2212,55215.87
2213,55377.97
2214,55654.47
2215,55719.62
2216,55796.69
2217,55750.39
2218,55587.78
2219,55464.37
2220,55342.2
2221,55151.34
2222,55090.49
2223,55113.52
2224,55206.87
2225,55450.39
2226,55823.08
2227,56009.26
2228,56432.74
2229,57094.45
2230,57606.82
2231,58289.61
2232,59075.75
2233,59969.54
2234,60549.82
2235,61582.07
2236,62407.22
2237,63187.07
2238,63911.92
2239,64672.92
2240,65127.87
2241,65585.42
2242,66021.69
2243,66344.66
2244,66404.3
2245,66550.31
2246,66534.6
2247,66564.88
2248,66711.1
2249,66669.09
2250,66518.16
2251,66575.99
2252,66454.98
2253,66819.8
2254,66893.01
2255,66718.13
2256,66922.24
2257,66943.89
2258,66988.39
2259,66967.95
2260,66867.14
2261,66953.86
2262,66840.16
2263,66742.6
2264,66629.27
2265,66287.05
2266,66088.57
2267,65786.47
2268,65492.96
2269,65196.13
2270,64758.32
2271,64399.29
2272,64040.74
2273,63573.11
2274,63157.52
2275,62886.1
2276,62341.91
2277,62184.36
2278,61920.83
2279,61543.2
2280,61392.27
2281,61161.51
2282,61056.43
2283,60890.06
2284,60810.04
2285,61001.07
2286,60896.82
2287,60807.61
2288,60672.42
2289,60872.52
2290,60750.14
2291,60818.37
2292,60610.13
2293,60373.23
2294,60110.38
2295,59977.43
2296,59747.86
2297,59318.4
2298,58939.99
2299,58343.76
2300,57619.96
2301,56746.58
2302,55607.24
2303,55316.49
2304,55153.16
2305,55300.6
2306,55365.67
2307,55251.15
2308,55207.79
2309,54586.1
2310,53696.66
2311,52757.86
2312,52066.9
2313,51468.38
2314,51029.35
2315,50657.64
2316,50420.15
2317,50187.28
2318,49948.41
2319,49804.32
2320,49778.82
2321,49500.27
2322,49500.94
2323,49696.45
2324,49454.23
2325,49731.14
2326,49727.65
2327,49840.65
2328,49915.8
2329,49864.79
2330,49888.5
2331,49946.33
2332,49964.28
2333,50153.86
2334,50152.62
2335,50259.78
2336,50309.36
2337,50125.56
2338,50108.23
2339,50229.67
2340,50176.76
2341,50372.94
2342,50370.81
2343,50392.84
2344,50508.57
2345,50445.99
2346,50498.68
2347,50493.35
2348,50604.11
2349,50490.95
2350,50388.16
2351,50290.9
2352,50298.63
2353,50367.89
2354,50288.6
2355,50316.58
2356,50085.52
2357,50251.94
2358,50139.4
2359,50031.24
2360,49789.94
2361,49740.52
2362,49548.04
2363,49483.75
2364,49242.53
2365,49066.97
2366,48825.29
2367,48920.8
2368,48650.84
2369,48620.48
2370,48556.87
2371,48518.38
2372,48389.7
2373,48352.88
2374,48237.5
2375,48318.84
2376,48124.09
2377,48256.23
2378,48043.8
2379,48308.46
2380,48271.42
2381,47844.4
2382,48157.99
2383,48039.31
2384,47990.08
2385,48069.24
2386,48119.55
2387,48145.53
2388,47975.57
2389,47976.51
2390,48132.52
2391,48291.27
2392,48176.67
2393,47918.47
2394,48092.68
2395,48258.56
2396,48155.34
2397,48073.1
2398,48025.01
2399,48336.63
2400,48181.21
2401,47958.67
2402,48062.02
2403,48138.82
2404,47976.92
2405,48196.57
2406,48220.03
2407,48144.88
2408,48202.95
2409,48127.14
2410,48122.47
2411,48232.06
2412,48079.35
2413,48056.64
2414,48008.17
2415,48045.23
2416,48219.06
2417,48074.24
2418,48093.78
2419,48054.53
2420,48004.36
2421,48108.84
2422,48224.36
2423,47950.75
2424,48194.03
2425,48121.06
2426,48111.22
2427,48177.24
2428,48063.24
2429,48206.73
2430,48054.21
2431,48195.7
2432,48163.8
2433,48114.84
2434,48017.01
2435,48303.81
2436,48161.48
2437,48295.81
2438,48107.68
2439,48011.74
2440,48152.31
2441,47961.43
2442,48271.1
2443,48217.0
2444,48150.99
2445,48302.51
2446,48030.36
2447,48134.12
2448,48079.92
2449,47896.25
2450,48000.28
2451,48138.26
2452,48170.13
2453,48170.61
2454,48344.04
2455,48155.04
2456,48287.72
2457,48219.14
2458,48087.92
2459,48001.57
2460,48070.1
2461,48209.03
2462,48112.87
2463,48157.37
2464,48060.07
2465,48077.89
2466,48082.05
2467,48093.3
2468,47980.03
2469,48092.84
2470,48066.97
2471,48132.98
2472,48072.64
2473,48226.52
2474,48059.53
2475,48243.82
2476,48210.22
2477,47824.04
2478,48202.05
2479,48168.97
2480,48219.95
2481,48203.84
2482,48479.64
2483,48238.25
2484,48536.95
2485,48779.82
2486,49142.18
2487,49469.07
2488,49955.17
2489,50380.57
2490,51249.13
2491,52121.54
2492,53049.18
2493,54203.65
2494,54932.07
2495,55227.04
2496,55135.29
2497,55195.19
2498,55173.65
2499,55227.8
2500,55211.06
2501,55424.6
2502,55514.73
2503,55527.44
2504,55815.92
2505,55927.86
2506,55624.57
2507,55554.26
2508,55336.99
2509,55241.02
2510,55186.08
2511,55138.15
2512,55261.4
2513,55425.2
2514,55532.57
2515,55898.34
2516,56453.72
2517,56903.0
2518,57524.1
2519,58332.84
2520,59065.8
2521,60054.64
2522,60645.6
2523,61435.28
2524,62444.15
2525,63245.62
2526,63956.61
2527,64678.49
2528,65080.32
2529,65603.04
2530,66088.27
2531,66288.86
2532,66617.86
2533,66552.71
2534,66469.99
2535,66503.73
2536,66525.89
2537,66584.83
2538,66656.76
2539,66743.95
2540,66572.58
2541,66556.87
2542,66710.67
2543,66853.41
2544,66803.34
2545,66853.27
2546,66935.94
2547,66965.46
2548,66967.25
2549,66887.01
2550,66839.78
2551,66635.35
2552,66642.79
2553,66282.35
2554,66064.78
2555,65711.42
2556,65582.47
2557,65046.91
2558,64771.08
2559,64242.27
2560,63921.95
2561,63620.53
2562,63265.25
2563,62786.8
2564,62368.76
2565,62089.85
2566,61700.43
2567,61518.14
2568,61350.48
2569,61178.92
2570,60935.08
2571,61002.66
2572,61053.67
2573,60937.86
2574,60842.84
2575,60852.7
2576,60770.2
2577,60952.03
2578,60706.88
2579,60533.81
2580,60527.76
2581,60307.95
2582,60177.16
2583,60005.12
2584,59677.76
2585,59328.38
2586,58828.04
2587,58317.45
2588,57626.07
2589,56682.43
2590,55608.59
2591,55119.45
2592,55150.05
2593,55240.96
2594,55322.47
2595,55161.29
2596,55326.31
2597,55280.54
2598,55603.86
2599,55518.22
2600,55915.18
2601,55837.81
2602,55604.62
2603,55457.47
2604,55473.86
2605,55252.4
2606,55126.31
2607,55109.5
2608,55393.24
2609,55368.1
2610,55543.55
2611,55747.17
2612,56216.93
2613,57049.79
2614,57489.09
2615,58177.96
2616,58926.88
2617,59835.24
2618,60828.48
2619,61533.6
2620,62516.9
2621,63211.83
2622,63956.12
2623,64646.4
2624,65064.37
2625,65537.95
2626,65980.6
2627,66357.99
2628,66542.6
2629,66688.2
2630,66567.55
2631,66833.67
2632,66622.78
2633,66592.26
2634,66615.56
2635,66690.31
2636,66686.23
2637,66772.39
2638,66685.1
2639,66846.11
2640,66865.98
2641,66944.38
2642,66942.27
2643,66894.39
2644,66873.49
2645,66828.59
2646,66777.55
2647,66784.61
2648,66600.64
2649,66492.1
2650,66002.03
2651,65808.07
2652,65418.13
2653,65059.8
2654,64739.78
2655,64400.99
2656,63991.05
2657,63731.47
2658,63163.41
2659,62650.85
2660,62481.16
2661,62080.71
2662,61747.22
2663,61399.65
2664,61345.58
2665,61178.24
2666,60942.89
2667,60810.86
2668,61060.7
2669,60950.48
2670,60828.94
2671,60875.25
2672,60770.49
2673,60787.74
2674,60647.84
2675,60618.24
2676,60485.48
2677,60362.77
2678,60171.75
2679,59965.27
2680,59562.14
2681,59184.18
2682,58749.48
2683,58348.84
2684,57692.33
2685,56754.04
2686,55548.96
2687,55266.97
2688,55197.36
2689,55053.35
2690,55162.27
2691,55190.33
2692,55168.51
2693,55403.46
2694,55580.83
2695,55710.13
2696,55704.75
2697,55691.86
2698,55821.24
2699,55446.34
2700,55369.99
2701,55367.07
2702,55184.62
2703,55173.38
2704,55273.08
2705,55402.22
2706,55567.77
2707,55900.31
2708,56447.48
2709,56901.67
2710,57447.24
2711,58276.12
2712,59036.25
2713,59786.03
2714,60723.35
2715,61515.92
2716,62313.74
2717,63279.25
2718,64121.92
2719,64504.04
2720,65153.93
2721,65592.88
2722,66128.61
2723,66352.88
2724,66611.21
2725,66637.52
2726,66699.04
2727,66907.66
2728,66677.85
2729,66599.89
2730,66605.16
2731,66506.7
2732,66640.35
2733,66658.95
2734,66645.38
2735,66745.27
2736,66852.0
2737,66950.84
2738,66906.56
2739,66906.72
2740,66996.31
2741,66915.29
2742,66897.82
2743,66618.67
2744,66611.89
2745,66239.01
2746,66057.86
2747,65991.22
2748,65548.41
2749,65077.7
2750,64805.95
2751,64377.04
2752,63956.39
2753,63631.12
2754,63091.5
2755,62630.25
2756,62485.84
2757,62180.6
2758,61834.97
2759,61632.38
2760,61349.53
2761,61179.38
2762,61070.92
2763,60822.64
2764,60888.79
2765,60875.98
2766,60902.53
2767,60762.65
2768,60871.9
2769,60831.64
2770,60695.04
2771,60730.92
2772,60631.11
2773,60472.56
2774,60174.16
2775,59960.16
2776,59739.97
2777,59204.92
2778,58773.73
2779,58276.88
2780,57670.27
2781,56731.3
2782,55478.32
2783,55036.8
2784,55017.93
2785,55281.11
2786,55199.49
2787,55368.99
2788,55165.54
2789,55278.48
2790,55607.16
2791,55606.46
2792,55734.44
2793,55712.08
2794,55653.2
2795,55373.26
2796,55219.17
2797,55186.43
2798,55198.71
2799,55228.09
2800,55206.09
2801,55241.37
2802,55554.5
2803,55967.25
2804,56422.01
2805,56852.06
2806,57429.53
2807,58242.6
2808,59069.15
2809,59797.55
2810,60803.58
2811,61524.6
2812,62451.56
2813,63187.26
2814,63980.64
2815,64617.02
2816,65148.61
2817,65581.17
2818,66031.04
2819,66423.81
2820,66465.01
2821,66655.87
2822,66690.23
2823,66697.23
2824,66602.91
2825,66625.76
2826,66534.79
2827,66472.37
2828,66654.98
2829,66587.96
2830,66603.64
2831,66738.68
2832,66778.39
2833,66890.04
2834,67007.93
2835,67086.71
2836,66994.2
2837,66821.26
2838,66790.8
2839,66745.19
2840,66636.76
2841,66260.96
2842,65990.71
2843,65725.45
2844,65400.51
2845,65204.43
2846,64801.49
2847,64359.06
2848,64196.61
2849,63650.69
2850,63217.29
2851,62734.44
2852,62461.72
2853,62168.44
2854,61865.58
2855,61613.49
2856,61351.34
2857,61334.07
2858,60963.81
2859,60991.47
2860,60900.01
2861,60963.84
2862,60890.93
2863,60855.11
2864,60628.89
2865,60643.3
2866,60789.63
2867,60675.66
2868,60572.23
2869,60428.41
2870,60101.09
2871,59916.85
2872,59637.81
2873,59201.29
2874,58870.81
2875,58119.86
2876,57825.39
2877,56837.98
2878,55659.74
2879,55210.41
2880,55213.17
2881,55328.88
2882,55209.85
2883,55285.73
2884,55242.58
2885,55288.32
2886,55575.29
2887,55681.37
2888,55694.07
2889,55697.16
2890,55710.67
2891,55516.44
2892,55305.44
2893,55276.78
2894,55186.33
2895,55242.12
2896,55186.73
2897,55351.02
2898,55542.01
2899,55797.34
2900,56426.31
2901,56821.35
2902,57465.86
2903,58247.19
2904,58905.14
2905,59767.19
2906,60678.74
2907,61704.02
2908,62465.48
2909,63202.56
2910,63919.52
2911,64572.06
2912,65311.27
2913,65646.92
2914,66010.33
2915,66405.97
2916,66426.36
2917,66458.82
2918,66598.97
2919,66553.22
2920,66510.21
2921,66628.05
2922,66741.3
2923,66615.38
2924,66599.43
2925,66652.55
2926,66713.02
2927,66790.42
2928,66762.49
2929,66821.62
2930,66972.57
2931,66975.84
2932,66922.21
2933,66717.64
2934,66844.16
2935,66634.95
2936,66452.96
2937,66396.75
2938,66172.29
2939,65770.84
2940,65513.91
2941,65170.4
2942,64760.81
2943,64382.71
2944,64002.51
2945,63529.02
2946,63043.22
2947,62981.02
2948,62591.97
2949,62140.46
2950,61857.93
2951,61562.2
2952,61412.49
2953,61138.72
2954,61018.18
2955,60852.03
2956,61048.02
2957,60742.08
2958,60737.78
2959,60894.47
2960,60763.38
2961,60859.46
2962,60707.86
2963,60538.95
2964,60389.78
2965,60253.45
2966,60063.75
2967,59880.35
2968,59738.1
2969,59377.69
2970,58716.77
2971,58316.43
2972,57770.29
2973,56646.69
2974,55671.91
2975,55451.69
2976,55203.74
2977,55162.19
2978,55311.38
2979,55295.76
2980,55238.1
2981,54458.2
2982,53731.97
2983,52809.33
2984,52110.16
2985,51589.44
2986,51000.51
2987,50506.57
2988,50282.95
2989,50174.17
2990,49911.91
2991,49744.46
2992,49663.93
2993,49588.45
2994,49531.65
2995,49448.42
2996,49588.7
2997,49632.0
2998,49744.25
2999,49723.65
3000,49939.32
3001,49908.23
3002,49936.94
3003,49844.95
3004,50010.58
3005,50123.34
3006,50060.35
3007,50095.01
3008,50291.01
3009,50195.04
3010,50221.83
3011,50254.86
3012,50332.85
3013,50393.41
3014,50341.75
3015,50339.23
3016,50333.2
3017,50333.5
3018,50403.41
3019,50441.15
3020,50476.62
3021,50274.16
3022,50422.82
3023,50361.05
3024,50382.27
3025,50542.85
3026,50417.2
3027,50346.05
3028,50163.73
3029,50287.49
3030,49983.98
3031,50004.47
3032,49927.86
3033,49773.17
3034,49627.92
3035,49421.52
3036,49156.56
3037,49083.35
3038,48930.83
3039,48823.18
3040,48554.47
3041,48591.77
3042,48557.74
3043,48383.18
3044,48328.74
3045,48314.3
3046,48220.19
3047,48280.26
3048,48351.06
3049,48293.1
3050,48202.89
3051,48223.71
3052,48123.55
3053,48139.9
3054,48192.19
3055,48191.4
3056,48228.63
3057,47954.86
3058,48240.36
3059,48160.21
3060,47977.0
3061,47953.45
3062,48015.6
3063,48162.64
3064,48161.99
3065,48031.09
3066,48179.24
3067,48352.63
3068,48104.68
3069,48094.24
3070,48109.52
3071,48068.1
3072,48081.59
3073,47903.41
3074,48244.96
3075,47966.46
3076,48104.84
3077,48146.72
3078,48002.52
3079,48071.43
3080,47999.95
3081,48180.91
3082,48208.65
3083,48041.85
3084,48187.51
3085,48228.17
3086,48028.07
3087,48002.71
3088,48082.24
3089,48088.7
3090,48105.36
3091,48112.36
3092,47979.62
3093,48220.9
3094,48111.38
3095,48092.08
3096,48127.71
3097,48015.87
3098,48157.75
3099,48110.79
3100,48055.48
3101,48168.59
3102,48252.77
3103,48144.58
3104,48133.96
3105,48147.74
3106,48212.06
3107,48112.11
3108,48075.67
3109,48294.32
3110,48160.88
3111,48078.46
3112,48143.77
3113,48368.72
3114,48043.5
3115,48062.32
3116,48052.99
3117,48185.35
3118,48040.69
3119,48179.86
3120,48083.81
3121,47977.76
3122,47956.78
3123,48275.26
3124,48125.5
3125,48120.79
3126,48053.48
3127,48132.47
3128,48208.38
3129,48272.18
3130,48122.36
3131,48031.5
3132,48240.2
3133,48058.97
3134,48188.57
3135,48200.24
3136,48368.64
3137,48109.73
3138,48093.68
3139,48053.02
3140,48102.62
3141,48120.14
3142,48141.18
3143,48197.3
3144,48121.39
3145,48063.13
3146,48021.12
3147,48021.39
3148,48078.75
3149,48158.07
3150,48142.34
3151,48149.5
3152,48174.72
3153,48181.59
3154,48231.17
3155,48522.51
3156,48647.19
3157,48752.06
3158,49040.05
3159,49415.79
3160,49965.63
3161,50492.27
3162,51180.6
3163,52118.84
3164,52967.05
3165,54095.73
3166,54908.37
3167,55273.56
3168,55135.99
3169,55252.72
3170,55141.32
3171,55295.71
3172,55176.78
3173,55368.94
3174,55562.39
3175,55559.55
3176,55888.55
3177,55640.66
3178,55537.71
3179,55556.61
3180,55302.0
3181,55270.75
3182,55119.69
3183,55183.62
3184,55368.83
3185,55438.74
3186,55660.07
3187,55978.93
3188,56347.15
3189,57045.73
3190,57645.31
3191,58182.5
3192,59063.96
3193,59882.14
3194,60637.46
3195,61563.1
3196,62491.46
3197,63345.97
3198,63853.1
3199,64712.34
3200,65120.98
3201,65561.14
3202,66081.84
3203,66394.29
3204,66478.86
3205,66528.49
3206,66612.24
3207,66638.98
3208,66582.42
3209,66674.58
3210,66573.04
3211,66573.91
3212,66731.51
3213,66661.01
3214,66768.33
3215,66695.83
3216,66844.57
3217,66800.39
3218,66767.58
3219,66917.83
3220,66973.09
3221,66937.05
3222,66800.66
3223,66684.58
3224,66558.52
3225,66244.53
3226,66129.98
3227,65779.28
3228,65500.94
3229,65208.24
3230,64817.34
3231,64354.68
3232,63930.01
3233,63552.32
3234,63140.0
3235,62693.59
3236,62460.59
3237,62040.24
3238,61950.9
3239,61500.54
3240,61324.01
3241,61269.89
3242,61117.2
3243,60921.99
3244,61032.96
3245,60917.34
3246,60773.04
3247,60741.03
3248,60817.56
3249,60844.49
3250,60613.59
3251,60720.64
3252,60502.05
3253,60490.32
3254,60277.16
3255,59957.86
3256,59659.54
3257,59377.2
3258,58877.97
3259,58301.8
3260,57703.76
3261,56628.44
3262,55673.96
3263,55320.85
3264,55232.45
3265,55272.37
3266,55200.63
3267,55222.8
3268,55099.71
3269,55270.35
3270,55580.83
3271,55529.63
3272,55793.88
3273,55638.41
3274,55618.97
3275,55473.48
3276,55301.06
3277,55257.53
3278,55125.39
3279,55212.5
3280,55218.82
3281,55358.53
3282,55609.46
3283,55999.91
3284,56277.95
3285,56879.64
3286,57477.76
3287,58279.58
3288,59116.76
3289,59890.11
3290,60716.13
3291,61652.36
3292,62525.04
3293,63294.28
3294,64063.01
3295,64614.37
3296,65155.91
3297,65678.82
3298,66096.0
3299,66165.37
3300,66456.96
3301,66632.97
3302,66678.8
3303,66586.99
3304,66688.83
3305,66598.02
3306,66617.35
3307,66655.12
3308,66623.38
3309,66624.78
3310,66818.16
3311,66769.66
3312,66877.87
3313,66895.34
3314,66941.32
3315,67037.05
3316,66943.51
